verse_number,english_verse,translation_verse
10,"The Lord has made me very grateful that at last you have thought about me once again. Actually, you were thinking about me all along, but you didn't have any chance to show it.","Ɛmɔ same hohoe nɛ Apaleteɛ mɛ sɛ gɔgɔɛ nɔ owlui ɔlɔkɔ tili nɛ ɛlɛ mɛ ɔkɔ mɛ. Kibui gbã, nɔ lɔkɔ tili nɛ ɛlɛ mɛ, pɔ nɔgɛ mɔ idzo tɛ nobu ɛlɛ ɔkasɛ."
11,I am not complaining about having too little. I have learned to be satisfied with whatever I have.,"Gɛnɛ sɛ kɛdɔ̃ mɛpɛ so pɛ ɛɛɖɔ kibui ɛlɛ, pɔ ɛkpasɛ kana gɛ kɛdɔ̃ ku anɔ awɔ̃ nɛ kɛka nyia ka mɛ."
12,"I know what it is to be poor or to have plenty, and I have lived under all kinds of conditions. I know what it means to be full or to be hungry, to have too much or too little.","Inyi idzi gɛ kidzi nɛ kɛdɔ̃ pɛpɛ ibè, kɛlɛ inyi kana gɛ kidzi tɛ bɔdɔ̃ kpekpè tsyɛ zã wɔahɔɛ. Ɛkpasɛ kibui kpukpũɔ gɛ kpasɛ kiku gɛ kɛdɔ̃ ku anɔ awɔ̃ nɛ kibui ka nyia ka ɛdì mɛ, onupɛ bakɔ wɔ kɛŋaŋã oxui alo bɔbhɛ yì wɔ tsyɛ elo, onupɛ bɔdɔ̃ lɛ wɔahɔɛ alo kɛnanà ma wɔahɔɛ."
13,Christ gives me the strength to face anything.,Ɛba là bhɛtɛ kɛka nyia ka ɔganà agɛ yɛakɔ mɛ ohumi nɔ abha.
14,It was good of you to help me when I was having such a hard time.,Pɔ apɛ̃ akɔ ɔnɔ sɛ nɔmɔ ɔtɔ ɔplɛnɔ mɛ.
15,"My friends at Philippi, you remember what it was like when I started preaching the good news in Macedonia. After I left there, you were the only church that became my partner by giving blessings and by receiving them in return.","Kidzo ɛlɛ nabhaa, asɛ gɛ wɔnɔ Filipianɛ onyi ɛlɛ anaa, nɛ kesikpɛkpɛ ewuiɛ gɛ atɛ ba fala mɛ gɛ nɔyɛkɛ kibui gbangbãa, gɛ ɛlɔ de Makedonia nɔɔ, ɔha tenikpo tsyɛ ɔgɛ lɔkɔ kɛnanà nɛ kɛdɔ̃ kɔkɔ nɛ ɛlɛ tɛyɛyɛkɛ mɛ, ɔdɛ wɔnɔ ete,"
16,"Even when I was in Thessalonica, you helped me more than once.","ɔmɔsɛ nɛ kibeɛ gɛ ɛzã Tesalonika tsyɛ elo, nɔzɔ sɛsɛ mɛ tɛpɛplɛnɔ owlui ɔzɔ sɛsɛ gɛ ɛdanà gɛzã mɛahɔɛ."
17,"I am not trying to get something from you, but I want you to receive the blessings that come from giving.","Gɛnɛ sɛ gɛ ɛpɛ ɛdɔ̃ kɔkɔ so, pɔ iɖi kɛgɛ badzì tiyuyulà kɔ ɔnɔ."
18,"I have been paid back everything, and with interest. I am completely satisfied with the gifts you sent with Epaphroditus. They are like a sweet-smelling offering or like the right kind of sacrifice that pleases God.","Ɛtɛ yɛkɛ mɛ ɛbhɛ babuia petee, kɛlɛ bazabà buia ɛlɛ atɔɖɔ akɔ mɛ ɔdɛ, baakɔ mɛ bɔdɔ̃ kpekpe, pɔ otsi ko mɛ yɛkɛ bɔdɔ̃ gɛ nɔ sɛsɛ mɛ ɔganà Epafrodito abha. Bunu bɔdɔ̃ gbangbã kɔkɔ, bɔdɔ̃ pɔpɔɛ gɛ kɛlɛ sɛ bayɛkɛ, gɛ buku Owusoso Akaa awɔ̃."
19,I pray that God will take care of all your needs with the wonderful blessings that come from Christ Jesus!,Kɛlɛ mɛ Owusoso Akaa abakɔ ɔnɔ ɔdɔ̃ pɛpɛ nɔ nɛ yɛ ehoeyi udɔ̃ dadalɛ gɛ kpasɛ Kristo Yesu mɛ.
20,May God our Father be praised forever and ever. Amen. Final Greetings,Ishu dadalɛ ɔkɔ bɔlɔ Owusoso Akaa gɛenu bɔlɔ Akaa ɔvɛnɔ tihɔɔ tihɔɔ. Amen. Tɛsɛsɛnɔ Gɔgɔɛ Nɔ
21,Give my greetings to all who are God's people because of Christ Jesus. The Lord's followers here with me send you their greetings.,Ɛɛsɛnɛ bagɛ alɛishu dalɛ pete nɛ Kristo Yesu mɛ. Baadzya gɛalɛ mɛɔbha asɛnɛ wɔnɔ asɛsɛ.
22,"All of God's people send their greetings, especially those in the service of the Emperor.","Banɔ dadalɛ pete asɛnɛ wɔnɔ asɛsɛ, asɛ banunɔ gɛalɛ Romanɛ Ekusi Gbagbla ɔpãmɛ ana."
23,I pray that our Lord Jesus Christ will be kind to you and will bless your life!,Tɛ Apalete Yesu Kristo tibhui bhuibuɔ zã plɛnɔ ɔnɔ ɔfɔfuĩa nɔ. Amen.
1,"From Paul, chosen by God to be an apostle of Christ Jesus, and from Timothy, who is also a follower.","Mɛ Paulo gɛinu anɔkpɛkpɛ ɔkɔ Yesu Kristo nɛ Owusoso Akaa tɛpɛpɛ ulũ, nɛ̀ Timoteo gɛenu bɔlɔ adzya,"
2,To God's people who live in Colossae and are faithful followers of Christ. I pray that God our Father will be kind to you and will bless you with peace! A Prayer of Thanks,"Bɔlɔ sɛsɛ eplukpa alɛ ɔkɔ ɔnɔ banɔ dadalɛ gɛenu bɔlɔ adzya alɛ nɛ Apaleteɛ mɛ pɛ nɔɖɔ kibui gbã nɛ Koloseɛ, Tibhui bhuibu nɛ̀ ishu yɔyɔ odenɔ Owusoso Akaa ɔkɔ kɔ ɔnɔ. Ahɔɛhuhu Nɛ̀ Owusoso Akaa Tikukulu"
3,"Each time we pray for you, we thank God, the Father of our Lord Jesus Christ.","Buuhù Owusoso Akaa gɛenu bɔlɔ Apalete Yesu Kristo Yɛakaa ahɔɛ kibe nyia be gɛ onupɛ bukulu Owusoso Akaa nɛ wɔnɔ ɛtakpu,"
4,"We have heard of your faith in Christ and of your love for all God's people,","ɔmɔsɛ bulu wɔnɔ tɛyɛyɛkɛŋã nɛ Yesu Kristo abha nɛ̀ wɔnɔ tɛdɛdɛmɛ nɔ gɛ nɔlɔkɔ ɔkɔ banɔ dadalɛ petee,"
5,"because what you hope for is kept safe for you in heaven. You first heard about this hope when you believed the true message, which is the good news.","tɛyɛyɛkɛŋã nɛ̀ tɛdɛdɛmɛ nɔ gɛide kidzo mɛ ɖiɖi ebuiɛ gɛ babalɛ elu akɔ ɔnɔ nɛ kititiɛ mɛ, asɛ kana gɛ nɔotilũ nɛ kibuiɛ gɛ kinu kibui gbã mɛ, gɛinu kibui gbangbã"
6,"The good news is spreading all over the world with great success. It has spread in this same way among you, ever since the first day you learned the truth about God's wonderful kindness","gɛ ba ɔnɔ kɔ. Nɛ kanɔ nɔ̀ mɛ petee nɔ, kibui gbangbã ɛlɛ yù eyuyù kɛlɛ kishe tɔɖɔ, asɛ kana gɛ kɛbhɛtɛ nɛ wɔnɔɛshi odenɔ kiwui ɛlɛ nabha gɛ nɔolũ ɛlɛ pɛ nɔolũ Owusoso Akaa tibhui bhuibu nɛ̀ ɛlɛ kibui gbã petee esi."
7,from our good friend Epaphras. He works together with us for Christ and is a faithful worker for you.,"Nɔ kpasɛ ɛlɛ odenɔ Epafro bɔlɔ adzya gɛ aadɛ axɔ̃ɛ aplɛnɔ ɔlɔ ɔkɔ, anɔ gɛ aɖɔ tɛyɛyɛkɛŋã ebui nɛ ɔlɔ ɛtakpu,"
9,"We have not stopped praying for you since the first day we heard about you. In fact, we always pray that God will show you everything he wants you to do and that you may have all the wisdom and understanding his Spirit gives.","Nɛ kibui ɛlɛ shu soɔ, odenɔ kiwuiɛ gɛ kɛlɛ abha bulũ wɔnɔ ɔdɔ̃ɔ, bɔkà yɔlɔ Owusoso Akaa tikukulu kɔ ɔnɔ pɛ bubisi Owusoso Akaa sɛ eyuku ɔnɔ mɛ nɛ̀ kibuititì nɛ yɛ tɛpɛpɛ ulũ ɔganà ɔfɔfuĩa mɛ bubuti nɛ̀ ebui esi lulũɔ petee mɛ."
10,"Then you will live a life that honors the Lord, and you will always please him by doing good deeds. You will come to know God even better.","Kɛlɛ bukulù Owusoso Akaa sɛ tɛ̀ nɔzã nɛkpã gɛ ɛshɔ̃ ɔkɔ Apaleteɛ pɛ lɛbàku yɛawɔ̃ nɛ kidzo ka nyia ka abha, tɛ̀ nɔoyu eyuyù nɛ kɛxɔ̃ɛ gbangbã ka nyia ka wɔawɔa mɛ̀, tɛ̀ nɔoshè nɛ Owusoso Akaa kibuititìɛ mɛ,"
11,"His glorious power will make you patient and strong enough to endure anything, and you will be truly happy.","tɛ̀ nɔzã gagalĩ nɛ̀ ohumi petee nɛ yɛ ohumi dadalɛ nulũ, sɛ tɛ̀ nɔmɔ kemi kpɛkpɛ nɛ̀ kitu esi lulu tɛ nozohu Akaa"
12,I pray that you will be grateful to God for letting you have part in what he has promised his people in the kingdom of light.,"ahɔɛ nɛ̀ same, anɔ gɛ akɔ nɔ shɔnɔ sɛ nɔmɔ tili odenɔ banɔ dadalɛ kaŋãsiɛ gɛalɛ bukusi ɔŋãkɔ gɛ dalɛ."
13,"God rescued us from the dark power of Satan and brought us into the kingdom of his dear Son,","Ɔmɔsɛ yɛebu ɔlɔ odenɔ otumũ mɛ kabha ŋaŋã esi, kɛlɛ agbanà ɔlɔ amana Yɛeyianyɛ gɛ adɛmɛnɔ bukusi ɔŋãkɔ,"
14,who forgives our sins and sets us free.,anɔ gɛ yɛmɛ bebu ɔlɔ pɛ balɔkɔ ɔlɔ ebui kpa etsye ɔlɔ. Kristoɔ Gɛadɛɛ
15,"Christ is exactly like God, who cannot be seen. He is the first-born Son, superior to all creation.","Yesu yɛakpasɛ Owusoso Akaa gɛ bɔtɛ mɔɔ tɛlɛlɛ mɛ, eyi gɛiputɔ gɛ bamɔ̃ pɛ aŋã bɔdɔ̃ bhɛbhɛtɛ petee abha."
16,"Everything was created by him, everything in heaven and on earth, everything seen and unseen, including all forces and powers, and all rulers and authorities. All things were created by God's Son, and everything was made for him.","Ɔmɔsɛ ɔganà yɛabha babhɛtɛ bɔdɔ̃ɔ petee, kititì ɔdɔ̃ nɛ̀ kesiakpa abha ɔyɛ, bɔgɛ bamɔ̃ nɛ̀ awuhũ nɛ̀ bɔgɛ batɛ amɔ̃, edzì asɛ beekusi ugbu alo ihumi elete alo beekusi alo ɔshakɔkɔ tsyɛ elo, yɛabhɛtɛ ɔdɔ̃ petee kɛlɛ bɔlɛ kɔɛ."
17,"God's Son was before all else, and by him everything is held together.","Yɛalɛ flogo pɛ bɔdɔ̃ petee babà, kɛlɛ yɛmɛ bɔdɔ̃ petee nyana agɔlɔ vunɔ."
18,"He is the head of his body, which is the church. He is the very beginning, the first to be raised from death, so that he would be above all others.","Kɛlɛ yɛenu kɛtakpu akɔ ishudzyaa nɛ̀ ɔhaa, yɛenu kesi kpɛkpɛ nɛ̀ eyi gɛiputɔ gɛ bamɔ̃ pɛ ede bekpuɔ mɛ aba, sɛ tɛ̀ nɛ kɛka nyia ka mɛɛ, yɛabà amɔ̃ ohumi adɛ."
19,God himself was pleased to live fully in his Son.,"Ɔmɔsɛ samè eku Owusoso akaa asɛ yɛakpasɛ yɛmɛ,"
20,"And God was pleased for him to make peace by sacrificing his blood on the cross, so that all beings in heaven and on earth would be brought back to God.","kɛlɛ ɔganà yɛabha tɛ̀ abhɛtɛ̀ yɛishu tenikpo nɛ̀ bɔdɔ̃ petee, edzì asɛ kesiakpa abha ɔdɔ̃ alo kititi ɔyɛ tsyɛ elo, tɛ̀ abhɛtɛ tenikpo ɔganà yɛ dzyosu nɔ gɛ babalɛ̀ nɛ butsi osiɛ shuɔ mɛ."
21,"You used to be far from God. Your thoughts made you his enemies, and you did evil things.","Gɛ noyidè nɛ Owusoso Akaa shu pɛ nɔodzì banɔ gɛ nɔtɛ ɔdɛmɛ nɛ yɛ nɛ wɔnɔ ekpeɖekpeɖe mɛ, nɛ wɔnɔ ɛkpã kpaa gɛ nɔodzi nɔ shu so."
22,"But his Son became a human and died. So God made peace with you, and now he lets you stand in his presence as people who are holy and faultless and innocent.","Pɔ otsiɛ xɔnɔ, abhɛtɛ̀ ɔnɔ tenikpo nɛ̀ Kristo ishudzya ɔganà butsi mɛ, tɛ̀ abhɛtɛ wɔnɔ ishu lɛ dalɛ nɛ yɛamɛ, tɛ̀ batɛmɔ kihututũ nanà nɛ ɔnɔ shu tɛ̀ noboli odenɔ kɛpɔ bubu mɛ,"
23,"But you must stay deeply rooted and firm in your faith. You must not give up the hope you received when you heard the good news. It was preached to everyone on earth, and I myself have become a servant of this message. Paul's Service to the Church","onupɛ nɔzã ɛlɛ abha nɛ ɔnɔ tɛyɛyɛkɛŋã mɛ, pɛ nɔodzi gagalĩ, pɛ nɔgɛ shɛ nɛ wɔnɔ kidzo mɛ ɖiɖiɛ gɛlɛ kibui gbangbã mɛ shu. Kibui gbangbã ɛlɛ gɛ nɔolũɔ baɖɔ etseɖe kɛdɔ̃ bhɛbhɛtɛ ka nyia ka gɛ lɛ kitití niesi, pɛ kɛlɛ shu mɛ Paulo badzi axɔ̃ɛdɛ ɔkɔɔ. Paulo Axɔ̃ɛ Wɔawɔa Ɔkɔ Ɔhaa"
24,"I am glad I can suffer for you. I am pleased also that in my own body I can continue the suffering of Christ for his body, the church.","Otsi alɛ ɛmɔ samɛ nɛ kɛgɛ ɛlɛ shu mɛtɔ ɔkɔ ɔnɔ, kɛlɛ mɛishu dzya mɛ yuku nɛ̀ kɛgɛ ma mɛahɔɛ nɛ Kristo ɔtɔ shuɔ, ɔmɔsɛ nɛ yɛishu dzya shu soɔ, gɛenu ɔhaa"
25,God's plan was to make me a servant of his church and to send me to preach his complete message to you.,"Ɛbadzì kɛlɛ axɔ̃ɛdɛ ɔganà kɛxɔ̃ɛ gɛ Owusoso Akaa akɔ mɛ sɛ ɛkpɛ ahɔɛ akɔ ɔnɔ gɛinu Owusoso Akaa ibuiɛ petee,"
26,"For ages and ages this message was kept secret from everyone, but now it has been explained to God's people.","gɛenu ebui kpukpũɔ gɛ balɔkɔ ekpũ agɔ kpekpè nɛ alɛ pɛ bɔmɔ̃ gelee bafala, pɔ otsi bebu ɛlɛ akasɛ banɔ dadalɛ."
27,"God did this because he wanted you Gentiles to understand his wonderful and glorious mystery. And the mystery is that Christ lives in you, and he is your hope of sharing in God's glory.","Balɛ Owusoso Akaa ebu elu asɛ bakɔ bagɛ etinu Yudanɛ etì nɛ ehoeyi ɔdɔ̃ dadalɛ gɛlɛ ebui kpukpũ alɛ shu, gɛenu Kristoɔ gɛ akpasɛ ɔnɔ mɛ, yɛabha bulũ awɔ̃ akɔ ebui dadalɛ."
28,"We announce the message about Christ, and we use all our wisdom to warn and teach everyone, so all of Christ's followers will grow and become mature.","Bɔɖɔ yɛebuiɛ ɔkanà, kɛlɛ bɔlɔkɔ bubutì petee kpalà anɔ pɛ bɔkasɛ alɛ ɔdɔ̃, sɛ tɛ̀ bɔkɔ aka nyia aka ana nɛ Kristo mɛ."
29,This is why I work so hard and use the mighty power he gives me.,"Ɔvɛnɔ kibui ɛlɛ ɔgɔgɔɛ ɔkɔɔ mɛɛtɔ, pɛ ɛwlɔ̃akɛ nɛ̀ yɛohumi nɔ petee, gɛ lɔwɔa axɔ̃ɛ gagalĩi nɛ mɛ mɛ̀."
1,"I want you to know what a struggle I am going through for you, for God's people at Laodicea, and for all of those followers who have never met me.","Ɛpɛ sɛ nɔotì kana gɛ ɛwlɔãkɛ ɔkɔ ɔnɔ nɛ̀ bagɛ alɛ Ladokia nɔ, nɛ̀ banɔ nɔ petee gɛ akamɔ mɛ eɖiɛ."
2,"I do it to encourage them. Then as their hearts are joined together in love, they will be wonderfully blessed with complete understanding. And they will truly know Christ. Not only is he the key to God's mystery,","Kɛgɛ ɛtɔɖɔ kɛlɛinu ɔsɛ tɛ̀ bamɔ̃ kemikpɛkpɛ nɛ alɛ etúɔ mɛ tɛ̀ babhɛtɛ tenikpo nɛ tɛdɛdɛmɛ nɔ mɛ, sɛ tɛ bamɔ ehoeyi ɔdɔ̃ petee nɛ ebui esi lulũ mɛ, sɛ tɛ̀ betì Owusoso Akaa ebui kpukpũɔ gɛ bekulu asɛ Kristoɔ,"
3,but all wisdom and knowledge are hidden away in him.,gɛ yɛ mɛ bekpũ bubutì mɛ ehoeyi ɔdɔ̃ gɛinu bubutì nɛ̀ kibuititìɛ.
4,I tell you these things to keep you from being fooled by fancy talk.,"Itseɖe ɔnɔ kibui ɛlɛ sɛ tɛ ananà atɛ bawɔɛ ɔnɔ, nɛ̀ ebui wawlɔakɛ gɛ lawɔ̃ɛ asɛ lapɛ̃ɛ."
5,"Even though I am not with you, I keep thinking about you. I am glad to know that you are living as you should and your faith in Christ is strong. Christ Brings Real Life","Ɛma ɔnɔ ɔbha nɛ ishupi mɛ tsyɛ elo, ɛlɛ wɔnɔ ɔbha nɛ ɔfɔfuĩa xɔnɔ mɛ, kɛlɛ ɛpɛ sɛ mɛitì kɛlɛ gɛ wɔnɔ tɛyɛyɛkɛŋã lɛ gagalĩ nɛ Kristoɔ mɛ. Ishu Ahɔɛmɛ Zazã Odenɔ Banɔdzyrame Ɔsha Kɔkɔ Ɔganà Ɛkpã Zazãna Nɛ Kristo Mɛ"
6,You have accepted Christ Jesus as your Lord. Now keep on following him.,"Klisoɔ, asɛ kana gɛ nɔ yɛkɛ Yesu Kristo asɛ Apalete ana, nɔvɛ̀ ɛlɛ abha tɛ̀ nɔzã yɛ mɛ,"
7,"Plant your roots in Christ and let him be the foundation for your life. Be strong in your faith, just as you were taught. And be grateful.","nɔkpɛ̀ igu tɛ̀ nɔbhɔ tɔɖɔ kabha nɛ yɛ mɛ, nɔzã gagalĩ nɛ tɛyɛyɛkɛŋã mɛ asɛ kana gɛ bakasɛ ɔnɔ ana, tɛ̀ nɔkɔ ɔnɔ ahɔɛhuhu eyuku gbagbà."
8,"Don't let anyone fool you by using senseless arguments. These arguments may sound wise, but they are only human teachings. They come from the powers of this world and not from Christ.","Nɔoɖi ɛlɛ ɔkɔ sɛ ananà agɛmɔ idzo nanà pɛ alɔkɔ asɛnɛ bubuti ebui alɔkɔ awɔɛ wɔnɔ nɔ, ebui gɛ lakpà plɛnɔ banɔdzyrame ɛkɔɔ nɛ̀ kanɔ mɛ ɛkpã zazãna ebui ɔdɛ Kritoɔ."
10,"And you are fully grown because you belong to Christ, who is over every power and authority.","kɛlɛ balɔkɔ Kristo akɔ ɔnɔ petee, anɔ gɛ yɛenu kɛtakpu akɔ ohumi nɛ̀ ɔsha kɔkɔ ka nyia ka."
11,"Christ has also taken away your selfish desires, just as circumcision removes flesh from the body.","Yɛmɛ bebhui kɛhɔ̃a akɔ ɔnɔ, gɛ nɔ shɛnɛ ahɔɛ nɛ wɔnɔ ebui kpa bhɛbhɛtɛ shu, gɛnɛ kɛhɔ̃a gɛ bebhui nɛ̀ banɔdzyrame ahɔɛ, pɔ kɛhɔ̃a gɛ Kristo ebhui,"
12,"And when you were baptized, it was the same as being buried with Christ. Then you were raised to life because you had faith in the power of God, who raised Christ from death.","gɛ bavɔbɔ wɔnɔ aplɛnɔ yɛ nɛ bulĩ kpɛkpɛ mɛ pɛ befeke wɔnɔ aplɛnɔ yɛ nɛ wɔnɔ tɛyɛyɛkɛŋã mɛ, ɔganà Owusoso Akaa yɛohumi nɔ mɛ, anɔ gɛ yɛefeke yɛ edenɔ bekpuɔ mɛ."
13,"You were dead, because you were sinful and were not God's people. But God let Christ make you alive, when he forgave all our sins.","Kibeɛ gɛ nɔotsí nɛ wɔnɔ ebui kpa bhɛbhɛtɛ mɛ, gɛ beke bhui kɛhɔ̃a akɔ ɔnɔ pɛ nɔzã ebui kpa bhɛbhɛtɛ mɛ tyɛ elo, Owusoso Akaa akɔ nɔzã nɛkpã nɛ̀ Kristo. Alɔkɔ ebui kpa etsye ɔlɔ petee,"
14,God wiped out the charges that were against us for disobeying the Law of Moses. He took them away and nailed them to the cross.,"gɛ batsà odì akpɛ ebui fɔfɔnɔ kukuɔ nɛ̀ alɛ ɔsha gɛ lɔɛtití nɛ ɔlɔ shuɔ mɛɛ, alɔkɔ alɛ ashɛnɔ adɛ kpalà nɛ butsì osiɛ shu."
15,There Christ defeated all powers and forces. He let the whole world see them being led away as prisoners when he celebrated his victory.,"Kibeɛ gɛ ayɛkɛ keyutadɔ̃ nɛ̀ ihumi nɔ nɛ̀ bekusiɛ petee ahɔɛɛ, ebui ɛlɛ akasɛ nɛ banɔɛshi, gɛ alɔkɔ butsí osiɛ amɔ kabhaŋaŋã nɛ alɛ shuɔ."
16,"Don't let anyone tell you what you must eat or drink. Don't let them say you must celebrate the New Moon festival, the Sabbath, or any other festival.","Klisoɔ nɔtɛkɔ anɔ nanà ekulu kebhu nɛ̀ ɔnɔ nɛ kɛgɛ nɔɔŋã alo pɛ nɔwɔ̃ɛ shu, alo nɛ kibui tili gɛ kpa plɛnɔ ɔhamɛ iwui ŋaŋã shu, asɛ woele vɔvɔ iwui ŋaŋã alo nɛ Sabat kimoelewuiɛ shu."
17,These things are only a shadow of what was to come. But Christ is real!,"Ebui alɛ enu kɛtɔwui ɔkɔ ebuiɛ gɛ alɛ otugbà abaa, ebuiɛ gɛenu ebui gbã, Kristoɔ mɛ bamɔ̃ alɛ."
18,"Don't be cheated by people who make a show of acting humble and who worship angels. They brag about seeing visions. But it is all nonsense, because their minds are filled with selfish desires.","Nɔtɛkɔ anɔ nanà gɛ adɛmɛ ezhini ishu esi nɛ asɛnɛ mɛ, pɛ aakpɛ kɛtakpu esi ɔkɔ baxɔ̃ɛdɛ abhɛtɛ akɔ nɔtɛ mɔ kɛbhɛ̃ babuia nɔ. Anɔ alɛ nɛidiɛ anyɔ̃ ebui mɛ nɛ ebuiɛ gɛ amɔ̃ shu, kɛlɛ yɛ ekpeɖekpeɖeɛ gɛ ama ɔfɔfuĩa nɔ mɛ akɔ efeke yɛishu nɛ kɛgɛ ma kɛnanà mɛ shu."
19,"They are no longer part of Christ, who is the head of the whole body. Christ gives the body its strength, and he uses its joints and muscles to hold it together, as it grows by the power of God. Christ Brings New Life","Ayala idzoɔ gɛ kpasɛ yɛ nɛ agɛ yɛenu Kɛtakpuɔ nɛishi, anunɔ gɛ yɛ mɛ ishudzya petee nyana agɔlɔ ovunɔ pɛ lɛkpɛ tsà nɛ̀ tɛzɛ̃ɛ, pɛ lishe asɛ kana gɛ Owusoso Akaa abhɛtɛ asɛ lisheɛ."
20,"You died with Christ. Now the forces of the universe don't have any power over you. Why do you live as if you had to obey such rules as,","Gɛ nɔotsí ɔplɛnɔ Kristoɔ nɛ kanɔ alɛ mɛ ɛkpa zazãna shuɔ, kiɖe so pɛ nɔbhɛtɛ asɛ gɛ onupɛ nɔkɔ ɔkpasɛ kanɔ nɔ̀ mɛɛ dza? Nɔkɔɔ ɔkpɛ kɛtakpu esi ɔkɔ ɔsha ɛlɛ gɛ bakpɛ asɛ,"
21,“Don't handle this. Don't taste that. Don't touch this.”?,“Nɔtɛ vɛnɔ ahɔɛ nɛ ɛdɔ̃ ɛlɛ shu! Nɔoti minì kɛɛlɛ̀ oɖi! Nɔotì hunu kɛɛlɛ̀ tsyɛ oɖi!”
22,"After these things are used, they are no longer good for anything. So why be bothered with the rules that humans have made up?","Babhɛtɛ alɛ nyɔ̃ɔ asɛ lɛezĩ odenɔ alɛ ishu axɔ̃ɛ wɔawɔa mɛ, ɔmɔsɛ lakpà ɔplɛnɔ banɔdzyrame ɔsha kpɛkpɛ nɛ̀ bɔdɔ̃ kakasɛ."
23,Obeying these rules may seem to be the smart thing to do. They appear to make you love God more and to be very humble and to have control over your body. But they don't really have any power over our desires.,"Ɔsha ɛlɛ nɛidi wɔ̃ɛ asɛ bubutì ebui lɛinu, nɛ kanà gɛ lɛitũ kibui kpɛ sɛ bakpɛ ɛtakpu esi akɔ ɛlɛ, asɛnɛ ishu esi zhizhini kɔ ɛlɛ, nɛ̀ kana gɛ lɛɛbhɛtɛ̀ ebui gbudugbudù nɛ̀ ishupiɛ, pɔ kɛgɛ bakɔ ɔsɛ beyi ide nɛ ishudzya mɛ ebui pɛpɛ nɔ ma alɛ ahɔɛ."
1,"You have been raised to life with Christ. Now set your heart on what is in heaven, where Christ rules at God's right side.","Gɛ befeke ɔnɔ nɛ̀ Kristo soɔ, nɔlɔkɔ ɔnɔ etúɔ ɔtɔɖɔ kititì ɔdɔ̃ nabha, nɛ ɛkɛlɛ gɛ Kristo azã esi nɛ Owusoso Akaa nɛŋã mɛɛ."
2,"Think about what is up there, not about what is here on earth.","Nɔlɔkɔ wɔnɔ ekpeɖekpeɖeɛ ɔtɔɖɔ ɔdɔ̃ gɛide ititíɛ nabha, pɔ anɛ kesiakpa ɔdɔ̃ nabha."
3,"You died, which means that your life is hidden with Christ, who sits beside God.","Ɔmɔsɛ nɔotsí, kɛlɛ otsi alɛ balɔkɔ ɔnɔ ɛkpã ekpũ nɛ Kristoɔ gɛ akpasɛ Owusoso Akaa mɛ."
4,"Christ gives meaning to your life, and when he appears, you will also appear with him in glory.","Onupɛ Kristoɔ gɛenu ɔnɔ ɛkpã ebe koeyiɛ, kɛlɛ wɔnɔ tsyɛ obokoeyì ɔplɛnii nɛ ishu dadalɛ mɛ."
5,"Don't be controlled by your body. Kill every desire for the wrong kind of sex. Don't be immoral or indecent or have evil thoughts. Don't be greedy, which is the same as worshiping idols.","Klisoɔ nɔŋã kanɔ alɛ mɛ kɛka nyia ka idi gɛ kpasɛ ɔnɔ mɛ nabha. Gɛinu asɛ ɔmamɛdɛdɛ, atsɔ̃bui, ishumɛ tɛlɔlɔ nɛ adzɛ shu, ebui zizĩ tɛtɔtɔɖɔ, nɛ̀ mɛ ete tɛpɛpɛ̃ gɛinu ibudi ebui."
6,God is angry with people who disobey him by doing these things.,"Nɛ ebui alɛ shu soɔ, Owusoso Akaa ɔmɔpɔɛ ɔbɔba."
7,"And this is exactly what you did, when you lived among people who behaved in this way.","Nɔzɔ ɔgã nɛ edzo alɛ abha, nɛ ɛkpã gɛ nɔtɛzã oɖiɛ mɛ."
8,"But now you must stop doing such things. You must quit being angry, hateful, and evil. You must no longer say insulting or cruel things about others.","Pɔ otsi alɛ xɔnɔ kɛlɛ sɛ nɔobu ebui alɛ ɔtɛɛ, ebui asɛ, ɔmɔpɔɛ zizĩ kpɛkpɛ, ɔmɔpɔɛ zizĩ gɛɔmana ebela, banɔ shu zizĩ, kaɖɔ kpa ɖɔɖɔ nɛ anɔ shu, nɛ̀ atsɔ̃bui gɛide wɔnɔ olugbũ mɛ."
9,And stop lying to each other. You have given up your old way of life with its habits.,"Nɔtɛ̀ sɛ asɛnɛ otseɖe agɔlɔ, ɔmɔsɛ nɔtɛ shɛnɛ ahɔɛ nɛ ɛkpã gɛ nɔtɛ zã oɖiɛ nɛ̀ alɛ ebui bhɛbhɛtɛ shu"
10,"Each of you is now a new person. You are becoming more and more like your Creator, and you will understand him better.","pɛ nɔlɔkɔ ɛkpã vɔvɔ ɔkpɛ, gɛ babhɛtɛ ɛlɛ avɔvɔ nɛ̀ kibuititì nɛ agɛ yɛabhɛtɛ kanɔ nɔ̀ kedzi avɔvɔ tɛzazã mɛ."
