verse_number,english_verse,translation_verse
60,"He knelt down and shouted, “Lord, don't blame them for what they have done.” Then he died.","Ade ke eke aduli ɛbɔa fɔwɔla kɔɔba ɛlɛ kĩ, “Boe Ɔlate, tase be tɔkpa kĩĩ akũ kɔtɔ!” Kĩ ɛlɛ fukĩĩ eyua a, ade eku a."
3,"Saul started making a lot of trouble for the church. He went from house to house, arresting men and women and putting them in jail. The Good News Is Preached in Samaria",Ade Saulo kɔa ete nɛ ye akũ mɔ ɔsĩ mɔ ɔsĩ kĩ yakɔ batɛ badonɛ a. Foesũ ɛkawo nɛ tɔtɔ tidi nyɛ tidi kamɛ kapili batsole mɔ banyole flee kavɛlɛ be kanaado nɛ kɔla kamɛ. Filipo De Lɛtsa Nɛ Kalɛ Wĩ a Akũ Nɛ Samaria.
4,"The Lord's followers who had been scattered went from place to place, telling the good news.",Lɛmɛ batɛ badonɛ a kĩ bilo nɛ Yerusalem a tsã bimini bɛkalɛ kalɛ wĩ a nɛ Yesu akũ.
5,Philip went to the city of Samaria and told the people about Christ.,Ade Filipo naa Samaria ɔmatɔ odi kamɛ ɛnabi bati a Kalɛ Wĩ nɛ Kristo akũ a.
6,They crowded around Philip because they were eager to hear what he was saying and to see him work miracles.,Bati pii tse ye fɔlɛtsa a kĩ ɛlɛ a nɛ awãwã fɔtsa a kĩ ɛkɛna bɛmɔ́ a sũ.
7,"Many people with evil spirits were healed, and the spirits went out of them with a shout. A lot of paralyzed and lame people were also healed.",Ɛblɔmɛna hũhũ kpa etomɛna bati pii kamɛ. Hũhũ kpa a kabɔa fɔwɔla kɔɔba ntɛ banɛ nɛ bati a kamɛ. Ɛtsa bati kĩ biveliveli mɔ bikĩ bɛnɛ lɛkpɛ̃ lɛmɛ.
8,Everyone in that city was very glad because of what was happening.,Nɛ fukĩĩ sũ Samaria ɔmatɔ a kamɛ bati mɔ kawɔlɛ paa!
9,For some time a man named Simon had lived there and had amazed the people of Samaria. He practiced witchcraft and claimed to be somebody great.,Kanɔkɔnɛ ɔdãnɛ odi kĩ bavɛ Simon na nɛ Samaria ɔmatɔ a kamɛ Ye kanɔkɔnɛ kadã a kakɛna bati wãwã kĩ fɔfɔ̃ yabu ye akũ kĩ oti mɔ kɔbɛ̃ odi odu yanɛ.
10,"Everyone, rich and poor, crowded around him. They said, “This man is the power of God called ‘The Great Power.’ ”","Samariafɔ batsole mɔ banyole flee abu ye nɛ fukĩĩ sũ, ade balɛ nɛ ye akũ kĩ, “Ye nyɛ Baguma kɔbɛ̃ a kĩ bavɛ Kɔbɛ̃ Kpalede a.”"
11,"For a long time, Simon had used witchcraft to amaze the people, and they kept crowding around him.","Nɛ ayekĩ ye kanɔkɔnɛ kadã awo be anɛ sũ ni, bati atse ye ɔlɛdo."
12,"But when they believed what Philip was saying about God's kingdom and about the name of Jesus Christ, they were all baptized.","Lɛmɛ finyaakĩĩ kɔ̃, bɛtɛ Filipo fɔtsa katsa nɛ Baguma lɛgãkanya akũ a nɛ Yesu Kristo dĩ akũ bido. Nɛ foesũ batsole mɔ banyole pii tɛ mui kawɔla amaniɛ."
13,"Even Simon believed and was baptized. He stayed close to Philip, because he marveled at all the miracles and wonders.",Simon kĩĩ lɛmɛ tɛ edo ade ɛtɛ mui kawɔla amaniɛ a. Ɛtsã etomɔ Filipo bɛkamini ade Filipo awãwã fɔtsa kpale a kĩ ɛkakɛna a fɔ̃ akũ dzuli ye a!
14,"The apostles in Jerusalem heard that some people in Samaria had accepted God's message, and they sent Peter and John.","Kĩ fɔtɔ banyanɛ nɛ Yerusalem nu kĩ Samariafɔ tɛ Baguma kalɛ a bido a, bido Petro mɔ Yohanes kĩ bɛnaasɛla be."
15,"When the two apostles arrived, they prayed that these people would be given the Holy Spirit.","Kĩ biwo awã a, bɛbɔa mpaɛ nɛ batɛ badonɛ vɔɛ̃ a lɔlɔ kĩ bɛtɛ Hũhũ Kpalɛwa a."
16,"Before this, the Holy Spirit had not been given to any of them, though some of them had been baptized in the name of the Lord Jesus.","Titɔ kĩ bɛkɛna be mui kawɔla amaniɛ a nɛ Yesu dĩ akũ malo ni, bɛtátɛ tɔ̃ Hũhũ Kpalɛwa a."
17,"Peter and John then placed their hands on everyone who had faith in the Lord, and they were given the Holy Spirit.",Foesũ Petro mɔ Yohanes te awɛ nɛ be akũ ade bɛtɛ Hũhũ Kpalɛwa a.
18,Simon noticed that the Spirit was given only when the apostles placed their hands on the people. So he brought money,"Kĩ Simon mɔ́ kĩ awɛ fɔtɔ banyanɛ a ate nɛ bati akũ fɔmɔ batɛ Hũhũ Kpalɛwa a sũ ni, ɛbɔɛ sika ɛkpa,"
19,"and said to Peter and John, “Let me have this power too! Then anyone I place my hands on will also be given the Holy Spirit.”","ade ebi be kĩ, “Mikpa yĩ kɔbɛ̃ kĩĩ odu ayekĩ ntɛ nte awɛ nɛ bati akũ ni, baana Hũhũ Kpalɛwa a.”"
20,"Peter said to him, “You and your money will both end up in hell if you think you can buy God's gift!","Ade Petro bi ye kĩ, “Mimɔ nɔ sika a flee míawɔ, kitonɛkĩ ɔkɔna kĩ aapuli ɔya Baguma futetsa mɔ sika."
21,"You don't have any part in this, and God sees that your heart isn't right.","Ɔláapuli ɔkɛna adzuma kĩĩ, kitonɛkĩ nɔ ɔwɔlɛ kamɛ lɛ́waa yededeede nɛ Baguma anɛ."
23,I can see that you are jealous and bound by your evil ways.”,kitonɛkĩ mmɔ́ kĩ anɛngbã mɔ titikpa kakɛna nya nɔ kamɛ kamɛ!”
24,"Simon said, “Please pray to the Lord, so that what you said won't happen to me.”","Ade Simon bi Petro mɔ Yohanes kĩ, “Mike boe Ɔlate aduli mikpa yĩ ayekĩ kadumu fɔlɛtsa kĩ milɛ kĩĩ fudima lɛlaaya nɛ yĩ akũ.”"
25,"After Peter and John had preached about the Lord, they returned to Jerusalem. On their way they told the good news in many villages of Samaria. Philip and an Ethiopian Official","Kĩ Petro mɔ Yohanes lɛ boe Ɔlate kalɛ wĩ a, bidi adansiɛ lɛmɛ nɛ ke akũ nɛ Samaria biyua a, bimuniki bɛnaa Yerusalem. Bɛnatsã Samaria tukula pii kamɛ bɛkade lɛtsã nɛ Kalɛ Wĩ a akũ. Filipo Lɔmɛna Mɔ Etiopia Ɔnɔkɔɛ̃ Odi."
26,"The Lord's angel said to Philip, “Go south along the desert road that leads from Jerusalem to Gaza.”","Ade boe Ɔlate ode fɔtɔ ɔnyanɛ odi yabi Filipo kĩ, “Yidza, kaka nɛ kayɔ, katsã kɔsa kamɛ osi a kĩ eto Yerusalem ɛnaa Gaza akũ a.”"
27,"So Philip left. An important Ethiopian official happened to be going along that road in his chariot. He was the chief treasurer for Candace, the Queen of Ethiopia. The official had gone to Jerusalem to worship","Ade ke eyidza epi osi a. Kĩ yanaa a, ɛnatsɛlamɛna onyole odi kĩ yaya. Onyole kĩĩ nyɛ Etiopia lɛgãtsole kĩ bavɛ Kandake, sika akũ fɔtsa ɔdãmɛnanɛ ɔnɔkɔɛ̃. Ɔnɔkɔɛ̃ kĩĩ nabɔa mpaɛ nɛ Yerusalem."
28,"and was now on his way home. He was sitting in his chariot, reading the book of the prophet Isaiah.","Emuniki yatsã, ade edzi nɛ ohilili kĩ bapɔnkɔ avɛlɛ kamɛ, ɛkakã Baguma Onukpɛ̃ Ɔnyɛnɛ Yesaya ovoli a."
29,The Spirit told Philip to catch up with the chariot.,"Ade Hũhũ Kpalɛwa a bi Filipo kĩ, “Tsã kanaapi ohilili a.”"
30,"Philip ran up close and heard the man reading aloud from the book of Isaiah. Philip asked him, “Do you understand what you are reading?”","Foesũ Filipo wula atsɛ ɛnaa ye sɛkɛ̃ ade enu kĩ ɔnɔkɔɛ̃ a kakã Baguma Onukpɛ̃ Ɔnyɛnɛ Yesaya ovoli a kĩ ɛtsɛlɛ a. Ade evia ye kĩ, “Anu fɔlɛtsa a kĩ ɔlamɛna kakã a kayɔ?”"
31,"The official answered, “How can I understand unless someone helps me?” He then invited Philip to come up and sit beside him.","Ɔnɔkɔɛ̃ a kpa mbuayɛ kĩ, “Oowo, nde maakɛna nnu foe kayɔ ntɛ odima tányɛ foe kamɛ ɛtsa yĩ?” Eke Filipo aduli kĩ ede ewo nɛ ohilili a kamɛ edzi nɛ ye ɔwɛ̃."
32,"The man was reading the passage that said, “He was led like a sheep on its way to be killed. He was silent as a lamb whose wool is being cut off, and he did not say a word.","Fɔlɛtsa a kĩ foe ɛkakã nɛ Katsɛlɛ Kpalɛwa a kamɛ nyɛ kĩ, “Bɛkpã ye ndɛ kuveli aye banamɛna kakɔkɔ̃. Edzɛ̃ dĩĩ ndɛ kavelibi nɛ ke tɛtsã bakpelinɛ anɛ ade ayea lɛmɛ ɛtábinya onukpɛ̃ a."
33,"He was treated like a nobody and did not receive a fair trial. How can he have children, if his life is snatched away?”","Nɛ ye akũ kadɔla sũ, bɛtádzɛ bɛkpa ye ɔtɛbɛ Owei aalɛ kadi etomɛna ye babi mɔ bawa akũ, Kitonɛkĩ bɛtɛ ye nkpã nɛ ye awɛ nɛ katinya kamɛ.”"
34,"The official said to Philip, “Tell me, was the prophet talking about himself or about someone else?”","Ɔnɔkɔɛ̃ a via Filipo kĩ, “Bi yĩ. Owei akũ fɔlɛtsa onukpɛ̃ ɔnyɛnɛ a lamɛna kɔdzɛla kalɛ, ye mɔa akũ mbɔɛɛ kĩ oti bɛbã?”"
35,So Philip began at this place in the Scriptures and explained the good news about Jesus.,"Filipo yi kayɔ etomɛna fɔlɛtsa kĩĩ akũ, ade ɛkɔa fɔbɛbã pii ebu, ebi ye Kalɛ Wĩ a nɛ Yesu akũ a."
37,"As they were going along the road, they came to a place where there was some water. The official said, “Look! Here is some water. Why can't I be baptized?”","Kĩ banaa nɛ osi a bɛnawo kakɔ kadi kĩ mui dzɛ̃ nɛ osi ɔwɛ̃. Fɔtsa akũ ɔdãmɛnanɛ ɔnɔkɔɛ̃ a bi Filipo kĩ, “Aádã mui badi nɛ awĩ! Litsa sũ nláapuli ntɛ Baguma mui kawɔla amaniɛ a?” Ade Filipo bi ye kĩ, “Ntɛ ɔtɛ odo mɔ nɔ ɔwɔlɛ flee kɔ̃ ni, aapuli ɔtɛ”"
39,"After they had come out of the water, the Lord's Spirit took Philip away. The official never saw him again, but he was very happy as he went on his way.","Kĩ bɛnɛ nɛ mui a kamɛ a, Boe Ɔlate Hũhũ a bɔɛ Filipo ɛdzakũmɛna, ade ɔnɔkɔɛ̃ a tabuki ɛmɔ ye a. Ɛtɔasu ye osi ɛnaa mɔ kawɔlɛ."
40,"Philip later appeared in Azotus. He went from town to town, all the way to Caesarea, telling people about Jesus.","Ke liti a, Filipo mɔ eyi ɔsũ kĩ ɛyanɛ ɛta nɛ Asoto ɔmatɔ kamɛ. Ɛtsã emini eto awã ɛkalɛ Kalɛ Wĩ a nɛ tɛmatɔ a kĩ tideĩ nɛ osi akũ a flee kɛnawo Kaisarea ɔmatɔ a kamɛ."
22,"Saul preached with such power that he completely confused the Jewish people in Damascus, as he tried to show them that Jesus is the Messiah.",Lɛmɛ Saulo fɔtsa katsa na kɔbɛ̃ ade ye fɔlɛtsa kamɛ kanyɛ kĩ Yesu nyɛ Kristo a táfɔ̃ Yudafɔ a kĩ bɛna nɛ Damasko a lɛtɛmɔ ye atsindze a.
6,"Now get up and go into the city, where you will be told what to do.”","Yidza finyaakĩĩ kanaa ɔmatɔ a kamɛ, lɔkɔa baabi nɔ lɛtsa a kĩ kɛnɛ kĩ akɛna.”"
16,I will show him how much he must suffer for worshiping in my name.”,Ade yĩ mɔawɛ a maanyɛ lubo a kĩ yaamɔ nɛ yĩ sũ a ntsa ye a.”
26,"When Saul arrived in Jerusalem, he tried to join the followers. But they were all afraid of him, because they did not believe he was a true follower.","Kĩ Saulo naa Yerusalem a, ɛwɛ kĩ yanaawo nɛ batɛ badonɛ a kamɛ nɛ awã. Lɛmɛ be flee bivila ye kitonɛkĩ bɛtátɛ bido kĩ ɔtɛ odonɛ yanɛ."
12,"and he has seen a vision. He saw a man named Ananias coming to him and putting his hands on him, so he could see again.”","Edeĩ nɛ awã ɛlamɛna mpaɛ kabɔa, kitonɛkĩ ĩnyɛ ntsa ye ɛmɔ nɛ hũhũ kamɛ kĩ onyole odi kĩ bavɛ Anania aayate awɛ nɛ ye akũ ebuki ɛmɔ fɔkɔ.”"
18,"Suddenly something like fish scales fell from Saul's eyes, and he could see. He got up and was baptized.","Deedimɔapɛ fɔkɛna Saulo ndɛ tupo lɛtsɛ nɛ ye anɛ tɛnɛ tɛtɔ, ade edo fɔkɔ kamɔ awɛ a. Eyidza ɛkpa osi bɛkɛna ye mui kawɔla amaniɛ."
1,Saul kept on threatening to kill the Lord's followers. He even went to the high priest,"Nɛ lɔkɔ a na kamɛ, Saulo kɔa kɔnɛyɔɔlɛ etomɔ batɛ badonɛ a liti kĩ yawɔla be. Ɛnaa Yudafɔ Ɔsɔfɔnɔkɔɛ̃ Flee a sɛkɛ̃."
2,and asked for letters to the leaders of the synagogues in Damascus. He did this because he wanted to arrest and take to Jerusalem any man or woman who had accepted the Lord's Way.,"ɛnavia kĩ bɛkpa ye otumi tuvoli, lɔkɔa ɛnaa Yudafɔ fɔtsɛnakɔ̃ nɛ Damasko, ɛnaapili bikĩ bɛtsɛ̃ nɛ boe Ɔlate osi vɔɛ̃ a akũ, batsole mɔ banyole flee, esuli be ɛyamɛna nɛ Yerusalem."
3,"When Saul had almost reached Damascus, a bright light from heaven suddenly flashed around him.","Lɔkɔ a kĩ Saulo fuã Damasko ɔmatɔ a eyua mɔ kakɔna kĩĩ a ni, deedimɔapɛ ɔhaĩ odi mɔanɛ eto ode etsua esinya ye."
4,"He fell to the ground and heard a voice saying, “Saul! Saul! Why are you so cruel to me?”","Ɛka ɛtɔ ade enu ɔlɛdo odi kĩ, “Saulo, Saulo litsa sũ otomɔ yĩ liti?”"
5,"“Who are you?” Saul asked. “I am Jesus,” the Lord answered. “I am the one you are so cruel to.","Ade Saulo via kĩ, “Boe Ɔlate, nɔ owei anɛ?” Ɔlɛdo kĩĩ kpa mbuayɛ kĩ, “Yĩ nyɛ Yesu a kĩ ye liti otomɛna a."
7,"The men with Saul stood there speechless. They had heard the voice, but they had not seen anyone.",Banyole a kĩ bɛmɔ Saulo bɛtsɛ̃ a fɔ̃ bɛdza lɛmɛ baámɔ lɛtsa a kĩ de balɛ. Binu ɔlɛdo a lɛmɛ bɛtámɔ oti odima.
8,"Saul got up from the ground, and when he opened his eyes, he could not see a thing. Someone then led him by the hand to Damascus,","Ade kĩ Saulo yidza nɛ tite ebinya banebi a, ebuki yaámɔ fɔkɔ. Foesũ bipi ye nɛ kɔkpɔ bɛkpã ye bɛnamɛna Damasko ɔmatɔ a kamɛ."
9,and for three days he was blind and did not eat or drink.,"Edzi fuwi ɛlalɛ kĩ yaámɔ fɔkɔ, yaánya, yaámɔa lɛmɛ."
10,"A follower named Ananias lived in Damascus, and the Lord spoke to him in a vision. Ananias answered, “Lord, here I am.”","Nɛ lɔkɔ a na kamɛ ɔtɛ odonɛ odi kĩ bavɛ Anania na nɛ Damasko. Boe Ɔlate nyɛ ye akũ ɛtsa ye ɛvɛ ye kĩ, “Anania!” Anania tunɔ ɛlɛ kĩ, “Boe Ɔlate, amɔ yĩ nɛ awĩ!”"
11,"The Lord said to him, “Get up and go to the house of Judas on Straight Street. When you get there, you will find a man named Saul from the city of Tarsus. Saul is praying,","Ade boe Ɔlate bi ye kĩ, “Yidza katsã ɔblɔnu a kĩ bavɛ Ɔblɔnu Kpĩĩ a akũ, lɔkɔa ntɛ owo Yuda tɔtɔ kamɛ ni, via Saulo kĩ eto Tarso a akũ."
13,"Ananias replied, “Lord, a lot of people have told me about the terrible things this man has done to your followers in Jerusalem.","Ade ke Anania kpa mbuayɛ kĩ, “Boe Ɔlate, nnu fɔlɛtsa pii ntomɛna oti kĩĩ akũ nɛ ayekĩ ɛkɛna nɔ bati awɔda nɛ Yerusalem a!"
14,Now the chief priests have given him the power to come here and arrest anyone who worships in your name.”,Ade bunu kĩ ɛtɛ otumi tuvoli etomɛna Basɔfɔnɔkɔɛ̃ sɛkɛ̃ kĩ epili nɔ batɛ badonɛ flee nɛ Damasko a.”
15,"The Lord said to Ananias, “Go! I have chosen him to tell foreigners, kings, and the people of Israel about me.","Lɛmɛ boe Ɔlate bi ye kĩ, “Naa nɔ kɔ̃ kanaakɛna ayekĩ mbi nɔ a, kitonɛkĩ mpau ye kĩ ɛyaanya yĩ ɔsumunɛ ɛlɛ kalɛ wĩ a ɛtsa bikĩ bɛnyɛ́ Yudafɔ, fɔgã, mɔ Israelfɔ flee."
17,"Ananias left and went into the house where Saul was staying. Ananias placed his hands on him and said, “Saul, the Lord Jesus has sent me. He is the same one who appeared to you along the road. He wants you to be able to see and to be filled with the Holy Spirit.”","Foesũ Anania pi osi ɛnawo nɛ tɔtɔ a kĩ te kamɛ Saulo na, ade ete awɛ nɛ ye akũ ebi ye kĩ, “Nwaɛ̃ Saulo, Boe Ɔlate Yesu kĩ ɛnyɛ ye akũ ɛtsa nɔ nɛ osi a lido yĩ nɛ nɔ sɛkɛ̃ kĩ buki kamɔ fɔkɔ, lɔkɔa Hũhũ Kpalɛwa ɛtɛ nɔ kamɛ.”"
19,Then he ate and felt much better. Saul Preaches in Damascus For several days Saul stayed with the Lord's followers in Damascus.,"Ade kĩ ɛnya eyua a, akũ de ye ɔsĩ. Saulo De Lɛtsã Nɛ Kalɛ Wĩ Akũ Nɛ Damasko. Saulo dzi nɛ batɛ badonɛ a sɛkɛ̃ nɛ Damasko fuwi fudi."
20,Soon he went to the synagogues and started telling people that Jesus is the Son of God.,"Nɛ fuwi a kamɛ a, ɛnaa Yudafɔ fɔtsɛnakɔ̃ a, ade ɛnalɛ kɔdzɛla ɛtsa kĩ Yesu nyɛ Baguma Obi a."
21,"Everyone who heard Saul was amazed and said, “Isn't this the man who caused so much trouble for those people in Jerusalem who worship in the name of Jesus? Didn't he come here to arrest them and take them to the chief priests?”","Fɔkɛna bati flee a kĩ binu ye fɔtsa katsa a saa, ade bivia be akũ kĩ, “Nnɛ́ oti kĩĩ tsɛ̃ yakɔ bikĩ bɛtɛ Yesu bido a nɛ Yerusalem a mbɔɛɛ? Nnɛ́ ye lɛmɛ lɛya nɛ awĩ mɔ botaɛ kĩ yayaapili batɛ badonɛ a ɛma basɔfɔnɔkɔɛ̃ a mbɔɛɛ?”"
23,"Later some of them made plans to kill Saul,","Fuwi fudi liti ni, Yudafɔ a natsɛna ade bipi adzuni kĩ bakɔ ye a."
24,but he found out about it. He learned that they were guarding the gates of the city day and night in order to kill him.,Lɛmɛ bati bɔɛ bɛyabi Saulo. Lɛnyɛ mɔ suwa flee bɛkadzɔlɛ ɔmatɔ a seebi a kĩ bike bisinya a tunyukpɛ̃ ayekĩ baana ye bɛkɔ.
25,Then one night his followers let him down over the city wall in a large basket. Saul in Jerusalem,"Lɛmɛ lɛnyɛ mɔa kayite a, bikĩ bitomɔ Saulo a bɔɛ ye bido nɛ ɔtsɛtsɛ kamɛ bɛtsãmɛna seebi ɔkɛ kamɛ bɛkamɛna ye bɛdzɛla nɛ tite! Saulo Naa Yerusalem."
27,"Then Barnabas helped him by taking him to the apostles. He explained how Saul had seen the Lord and how the Lord had spoken to him. Barnabas also said when Saul was in Damascus, he had spoken bravely in the name of Jesus.","Ade Barnaba bumɔ ye ɛkpã ye ɛnamɛna fɔtɔ banyanɛ a sɛkɛ̃ a. Ebi be ayekĩ Saulo mɔ́ boe Ɔlate a nɛ lɔkɔ a kĩ yanaa Damasko, mɔ ayekĩ boe Ɔlate lɛmɔ ye kɔdzɛla lɛmɛ a. Ebi be lɛmɛ ayekĩ Saulo lɛ kɔdzɛla mɔ kɔbɛ̃ nɛ Yesu dĩ akũ nɛ Damasko."
28,Saul moved about freely with the followers in Jerusalem and told everyone about the Lord.,"Ade bɛtɛ ye ɛna nɛ be kamɛ a. Kito ke a, ɛna nɛ be kamɛ, emini nɛ Yerusalem flee ɛkalɛ Baguma fɔlɛtsa a nɛ boe Ɔlate dĩ akũ mɔ kɔbɛ̃."
29,"He was always arguing with the Jews who spoke Greek, and so they tried to kill him.","Ade Yudafɔ badi kĩ balɛ Griki, kavɛlɛ fɔlɛtsa mɔ Saulo a, lɛmɛ bɛwɛ kĩ bakɔ ye."
30,But the followers found out about this and took Saul to Caesarea. From there they sent him to the city of Tarsus.,Kĩ batɛ badonɛ a badi nu fukĩĩ a bɛkpã Saulo bɛnamɛna Kaisarea ade bɛnyɛ ye osi ɛnaa ye ɔtɔ Tarso a.
31,"The church in Judea, Galilee, and Samaria now had a time of peace and kept on worshiping the Lord. The church became stronger, as the Holy Spirit encouraged it and helped it grow. Peter Heals Aeneas","Fɔyaya kĩ nɛ lɔkɔ a na kamɛ, batɛ badonɛ a kĩ bɛna nɛ Yudea, Galilea mɔ Samaria na nɛ lukudɔ kamɛ. Nɛ Hũhũ Kpalɛwa kɔbɛ̃ akũ sũ ni, bɛna ɔwɔlɛ kado. Bɛpɔ bibu ade bɛkɔa obu bɛkpa boe Ɔlate a. Petro Naa Lida Mɔ Yopa."
32,"While Peter was traveling from place to place, he visited the Lord's followers who lived in the town of Lydda.","Petro mini ɛnaa fɔkɔ pii. Nɛ foe kamɛ a, ɛnasɛla batɛ badonɛ a kĩ bideĩ nɛ ɔmatɔ odi kĩ bavɛ Lida kamɛ."
33,"There he met a man named Aeneas, who for eight years had been sick in bed and could not move.",Awã na ɛmɔ onyole odi kĩ bavɛ Ainea. Ade futeli ɛlɛ̃ flee kĩ eveliveli kĩ yaápuli eyidza nɛ ɔkɛna akũ a.
34,"Peter said to Aeneas, “Jesus Christ has healed you! Get up and make up your bed.” At once he stood up.","Kĩ Petro mɔ ye a, ebi ye kĩ, “Ainea! Yesu Kristo tsa nɔ fɔsɔ! Yidza kadza kabuta nɔ ɔkɛna.” Deedimɔapɛ Ainea yidza ɛdza, nɛ akũ ɔsĩ kamɛ."
35,Many people in the towns of Lydda and Sharon saw Aeneas and became followers of the Lord. Peter Brings Dorcas Back to Life,"Bati a flee kĩ bidzi nɛ Lida mɔ Saron a, mɔ́ Ainea foesũ bɛkɔa be akũ bɛkpa boe Ɔlate."
36,"In Joppa there was a follower named Tabitha. Her Greek name was Dorcas, which means “deer.” She was always doing good things for people and had given much to the poor.","Ke liti a, otsole odi kĩ bavɛ Tabita na nɛ Yopa. Nɛ Griki tide kamɛ ni, bavɛ ye Dorkas kĩ de kayɔ nyɛ kayisie. Ɛnyɛ ɔtɛ odonɛ kĩ yakɛna tuwĩ daa, kabumɛna ahiãfɔ lɛmɛ."
37,"But she got sick and died, and her body was washed and placed in an upstairs room.",Fɔsɔ yabɔa ye ade eku a. Foesũ ye bati wɔla ye mui bihihiɛ ye bɛwɔla nɛ kɔla kamɛ nɛ abansulu ode.
38,"Joppa wasn't far from Lydda, and the followers heard that Peter was there. They sent two men to say to him, “Please come with us as quickly as you can!”","Yopa mɔ Lida kayite távɛlɛ, foesũ kĩ batɛ badonɛ a nu kĩ Petro na nɛ Lida a, bido bati nviã mɔ ɔlɛdo nɛ ye sɛkɛ̃ kĩ, “Wɛ sɔwa kaya nɛ boe sɛkɛ̃.”"
39,"At once, Peter went with them. The men took Peter upstairs into the room. Many widows were there crying. They showed him the coats and clothes that Dorcas had made while she was still alive.",Ade ke Petro yidza ɛmanɛ akũ etomɔ be a. Kĩ ewo awã a bɛkpã ye bɛnamɛna kɔla kĩ koe kamɛ bɛwɔla Dorkas a. Bakunawa batsole dza bisinya Petro nɛ awã bɛkabe ade bɛtsa ye tɛtadie flee a kĩ Dorkas kapamu nɛ lɔkɔ a kĩ edzi nkpã a.
40,"After Peter had sent everyone out of the room, he knelt down and prayed. Then he turned to the body of Dorcas and said, “Tabitha, get up!” The woman opened her eyes, and when she saw Peter, she sat up.","Ade Petro nyɛ be flee nɛ kɔla a kamɛ, eke aduli ɛbɔa mpaɛ a. Ɛdani ɛtsɛlamɔ ɔnɔkpa a ade ɛlɛ kĩ, “Tabita! Yidza!” Awã na ebinya anɛ ade kĩ ɛmɔ Petro a, eyidza edzi."
41,He took her by the hand and helped her to her feet. Peter called in the widows and the other followers and showed them that Dorcas had been raised from death.,"Ade Petro pi ye nɛ kɔkpɔ ɛdzɛla ye a. Foesũ Petro vɛ batɛ badonɛ mɔ bakunawa a, ade ɛkɔa ye nkpã ode edo nɛ be awɛ a."
42,"Everyone in Joppa heard what had happened, and many of them put their faith in the Lord.",Fɔlɛtsa kĩĩ gba nɛ Yopa flee ade bati pii tɛ boe Ɔlate bido a.
43,"Peter stayed on for a while in Joppa in the house of a man named Simon, who made leather.","Ke liti a, Petro dzi nɛ Yopa fuwi pii ade ɛna nɛ Simon adi kĩ yakɔa bayaɛ tuvoli kapamu fɔtsa a sɛkɛ̃ a."
1,"In Caesarea there was a man named Cornelius, who was the captain of a group of soldiers called “The Italian Unit.”","Lɔkɔ a na kamɛ, onyole odi kĩ bavɛ Kornelio na nɛ Kaisarea ɔmatɔ a kamɛ. Ɛnyɛ Romafɔ kawũ ɔnɔnɛ ɔnɔkɔɛ̃."
2,"Cornelius was a very religious man. He worshiped God, and so did everyone else who lived in his house. He had given a lot of money to the poor and was always praying to God.","Ɛnyɛ oti wĩ, ade ye mɔ ye kɔla flee basum Baguma a. Oti kĩĩ abumɔ Yudafɔ ahiãfɔ kĩ futo ye ɔwɔlɛ kamɛ, ade yabɔa mpaɛ luwi daa lɛmɛ a."
3,"One afternoon at about three o'clock, Cornelius had a vision. He saw an angel from God coming to him and calling him by name.","Luwi a, kĩ kanaa olobe tɔdɔũ ɛlalɛ kamɛ a, ɛna hũhũ kamɛ kanyɛkatsa, ɛmɔ́ yededeede kĩ ode fɔtɔ ɔnyanɛ odi yabi ye kĩ, “Kornelio!”"
4,"Cornelius was surprised and stared at the angel. Then he asked, “What is this all about?” The angel answered, “God has heard your prayers and knows about your gifts to the poor.","Kornelio dã ye koee mɔ libe ade evia ye kĩ, “Boe Ɔlate, litsa fɔanɛ?” Ode fɔtɔ ɔnyanɛ a bi ye kĩ, “Nɔ sɛmɛ kalɛ kakɛna mɔ mpaɛbɔ a wo Baguma sɛkɛ̃."
5,Now send some men to Joppa for a man named Simon Peter.,Do bati bɛnaa Yopa bɛnaakpã onyole odi kĩ bavɛ Simon Petro bɛyamɛna.
6,"He is staying with Simon the leather maker, who lives in a house near the sea.”",Edeĩ nɛ Simon kĩ yakɛna bayaɛ tuvoli akũ adzuma nɛ mpo abuĩ a sɛkɛ̃.”
7,"After saying this, the angel left. Cornelius called in two of his servants and one of his soldiers who worshiped God.","Kĩ Baguma ode fɔtɔ ɔnyanɛ a dzakũ a, Kornelio vɛ ye kɔla basumunɛ nviã mɔ kawũ ɔnɔnɛ mɔa kĩ ɛnyɛ oti kpĩĩ kĩ yadzɔlɛ ye akũ lɛmɛ."
8,He explained everything to them and sent them off to Joppa.,"Ebi be lɛtsa a kĩ lɛya a, ade edo be kĩ bɛnaa Yopa a."
9,The next day about noon these men were coming near Joppa. Peter went up on the roof of the house to pray,"Kĩ kade nyina a kĩ bɛkɔa bafuã Yopa a, Petro de ɛnaa lɛtsã ode nɛ awã kĩ ese a, ɛnaabɔa mpaɛ mɔ suwa tɔdɔũ ewua-nviã lɔkɔ a."
10,"and became very hungry. While the food was being prepared, he fell sound asleep and had a vision.","Kɔlɛ kakɔ ye ade ɛwɛ litsedi kĩ yanya a. Lɛmɛ kĩ bɛkatɔ funitsã a, ɛna kanyɛkatsa."
