text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"Whatever they did, all they wanted was to eat bread with sticks.","Sɛdeɛ na wɔyɛ no biara, deɛ na wɔpɛ ara ne sɛ wɔde mmire bɛyɛ nkwan adi.",,"{""result"":""Nea wɔyɛe biara no, nea na wɔpɛ ara ne sɛ wɔde nnua bedi paanoo.""}",run1,40.94946586749183,5.584506799191252,5.572755417956656
"In addition, milk contains antioxidants that can digest foods and remove excess fat from the body to provide the body with the necessary fat in our blood.","Afei nso, ahoɔdennuro bi wɔ mmire mu a ɛtumi sɔne nnuane a yɛdi no so yi sradeɛ a aboro so no firi nipadua no mu sɛdeɛ ɛbɛma yɛanya sradeɛ a nipadua no hia wɔ yɛn mogya mu.",,"{""result"":""Afei nso, nufusu wɔ antioxidants a ebetumi ama aduan a yedi no ayɛ yiye na ama yɛayi srade a ɛboro so afi yɛn nipadua mu ma nipadua no anya srade pii a yehia wɔ yɛn mogya mu no.""}",run1,44.65677114152894,5.584506799191252,5.572755417956656
So they rushed her to the Trinity Hospital in Ashaiman.,"Afei, wɔyɛɛ ntɛm de no kɔɔ Trinity Ayaresabea a ɛwɔ Ashaiman no mu.",,"{""result"":""Enti wɔde no kɔɔ Trinity Ayaresabea a ɛwɔ Ashaiman ntɛm ara.""}",run1,68.79998213682651,5.584506799191252,5.572755417956656
3. Identify potential distractions and avoid them all if possible.,"3.Ɛbɛyɛ yie a, hunu nneɛma a ɛbɛtumi atwetwe w'adwene no na twe wo ho firi ne nyinaa ho.",,"{""result"":""3. Hu nneɛma a ebetumi atwetwe w'adwene na sɛ ɛbɛyɛ yiye a, twe wo ho fi ho.""}",run1,53.79142827514571,5.584506799191252,5.572755417956656
There are bottles or hands in places,Ԑborᴐ anaa nsaa gugu mmeaԑ hᴐ,,"{""result"":""Wɔwɔ nkuku anaa nsa wɔ baabiara""}",run1,22.9336986962718,5.584506799191252,5.572755417956656
"When the investigation ended, some of the things that came to light are as follows.","Berɛ a nhwehwɛmu no baa awieeɛ no, nneɛma binom a ɛbɛdaa adi na ɛdidi soɔ yi.",,"{""result"":""Bere a wɔyɛɛ nhwehwɛmu no wiei no, nneɛma a ɛdaa adi no bi ni.""}",run1,45.37166087193514,5.584506799191252,5.572755417956656
"He said that they do not accept that he is not guilty; however, those who leveled the allegations against him have failed to prove his guilt with evidence.","Ↄkaa sɛ, sɛ ɔka sɛ ɔdi bem a, wɔnnye ntom, na wɔbisa wɔn a wɔayɛ saa nhyehyɛeɛ yi atia no no sɛ wɔmfa adanseɛ ne nokorɛ mmra nso a, wɔntumi nnyi ano.",,"{""result"":""Ɔkaa sɛ wonnye ne ho nni sɛ onni fɔ; nanso wɔn a wɔde sobo bɔ no no antumi ankyerɛ sɛ odi fɔ.""}",run1,22.330440305902727,5.584506799191252,5.572755417956656
"Absolutely! Regardless of political affiliations, every Ghanaian should prioritize the development and progress of the country.","Yɛde amanyɔsɛm to nkyɛn a, ɛsɛ sɛ yɛkae sɛ, ɛyɛ Ghanani biara asɛdeɛ sɛ ɔde nokorɛdie ne ɔmampɛ honhom bɛpere ɔman no nkɔsoɔ.",,"{""result"":""Akyinnye biara nni ho! Ɛmfa ho amanyɔkuw a Ghanafo nyinaa wɔ no, ɛsɛ sɛ ɔman no nkɔso ne nkɔso yɛ nea ehia wɔn paa.""}",run1,30.700997215592423,5.584506799191252,5.572755417956656
"These organs are male and lie at the base or mouth of the bladder, which is called the bladder.","Honam akwaa a yɛreka ho asɛm yi yɛ mmarima deɛ a ɛhyɛ wɔn dwonsɔtwaa, deɛ broni bɛbɔ din sɛ blada no ase anaa ano pɛɛ.",,"{""result"":""Saa nipadua akwaa yi yɛ mmarima de, na ɛwɔ ntini no ase anaa ntini a ɛbue mu, a wɔfrɛ no ntini.""}",run1,31.966795138859805,5.584506799191252,5.572755417956656
We also often see some people who just messed-up their job.,Yɛtaa hunu nnipa binom nso a wɔyɛ wɔn nnwuma basaa.,,"{""result"":""Afei nso, yɛtaa hu nnipa bi a wɔsɛee wɔn adwuma.""}",run1,36.891594175394665,5.584506799191252,5.572755417956656
The name by which this man is best known to all is J.B.,Edin a nnipa nyinaa de nim Owura yi yie pa ara ne J.B.,,"{""result"":""Edin a obiara nim saa ɔbarima yi paa ne J.B.""}",run1,31.006882548477556,5.584506799191252,5.572755417956656
What they do is put a calabash on a branch of a tree at their palm wine tapping location.,"Deɛ wɔyɛ ne sɛ, wɔde korafa anaasɛ kukufa si dua nkorabata bi mu de si beaeɛ a wɔyɛ wɔn nsa no.",,"{""result"":""Nea wɔyɛ ne sɛ wɔde aburow a wɔde yɛ nnua mu de gu dua bi so wɔ baabi a wɔtɔ nsã no.""}",run1,26.74381385092633,5.584506799191252,5.572755417956656
The following are examples.,Ebi na ɛdidi soɔ yi,,"{""result"":""Nea edidi so yi yɛ nhwɛso.""}",run1,25.993580539257806,5.584506799191252,5.572755417956656
"On the other hand, we can use some of the natural spices around us like peppermint, coconut milk, chicken thighs, turmeric (tumeric), thyme, pepper, wisa, rosemary, leather seeds, galeke, akekaduro and many more replace these ingredients to cook our food to taste and smell good, and to ensure our health.","Kwan foforɔ so no, yɛbɛtumi de abɔdeɛ mu nnuhuam ahodoɔ a atwa yɛn ho ahyia bi te sɛ prɛkɛsɛ, dawadawa, akokɔ mmɛsa, akabɛ (tumeric), hwenteaa, pɛprɛ, wisa, rosemary, wedeɛ aba, galeke, akekaduro ne deɛ ɛkeka ho pii asi saa nneɛma yi anan mu de anoa yɛn nnuane ama ayɛ dɛ ayɛ huam, na ama yɛn apɔmuden asi pi asi ta.",,"{""result"":""Nanso, yɛbɛtumi de nneɛma a ɛsom bo te sɛ peppermint, kokoam nufusu, akokɔbereɛ, turmeric (tumeric), thyme, pepper, wisa, rosemary, aboa nhoma aba, galeke, akekaduro ne nneɛma pii aka ho de asiesie aduane a yɛno no ma ne dɛ ne ne huam, na ama yɛanya apɔmuden.""}",run1,41.88398313450523,5.584506799191252,5.572755417956656
"Ideally, join a team that you know well and know can help you achieve your goals.","Ɛbɛyɛ yie a, fa wo ho dɔm kuo bi a wonim wɔn yie na wonim sɛ wɔbɛtumi aboa wo ama woaduru wo botaeɛ ahodoɔ ho.",,"{""result"":""Nea ɛbɛyɛ na woatumi ayɛ saa no, ɛsɛ sɛ wo ne kuw bi a wunim wɔn yiye na wonim sɛ wobetumi aboa wo ma woadu wo botae ho no bɔ.""}",run1,46.22471181983625,5.584506799191252,5.572755417956656
This will take place after he meets with his superiors and is informed by the committee responsible for financial planning,Mmom yei bɛyɛ berɛ a ɔne ne mpanimfoɔ ahyia ama ekuo a wɔda sikasɛm ho ntotoeɛ ano no abɔ mu akyerɛ no no akyi.,,"{""result"":""Eyi bɛba bere a ɔne ne mpanyimfo ahyia na ɔfã a ɛhwɛ sikasɛm ho nhyehyɛe so no aka akyerɛ no no""}",run1,41.314214543017535,5.584506799191252,5.572755417956656
"You may even vomit, your stomach may become swollen, and some body parts may not move, or may not function properly","Wobԑtumi mpo afe, w’afu tumi yԑ kufuu, na nipadua no akwaa no binom wᴐ hᴐ a, wontumi mpagya, anaa ԑntumi nyԑ adwuma papa.",,"{""result"":""Ebia wobɛfeɛteɛ, wo yafunu bɛbobɔ, na ebia nipadua no mu nneɛma bi rennyae ntini, anaa ɛrenyɛ adwuma yiye""}",run1,23.944378509734346,5.584506799191252,5.572755417956656
"They must make sure that the 2023 budget should include the extension of out-of-field training and government-sponsored professional training programs in the Presidential Palace, Legislative Assembly and State-owned Agencies;","ℇsɛ sɛ wɔtwe nteteeɛ a wɔnya firi abɔntene ne adwumayɛfoɔ nteteeɛ dwumadie a aban sɔ asene a ɛkɔ so wɔ Ↄmampanin no Atenaeɛ, Mmarahyɛbadwafoɔ Akakye ne Nwumakuo a ɛyɛ Ↄman no deɛ mu no sensɛn wɔ afe 2023 sikasɛm no mu;",,"{""result"":""Ɛsɛ sɛ wɔhwɛ sɛ afe 2023 sika a wɔde bɛtua ho ka ntetee a wɔde ma wɔ amannɔne ne ntetee ho nhyehyɛe a aban boa ma wɔyɛ wɔ Amampanyin no Ahemfie, Mmarahyɛ Bagua ne Nnwumakuw a Ɛwɔ Aban no mu;""}",run1,35.67261994790467,5.584506799191252,5.572755417956656
"Lungs: pepper, apple, tomatoes, cabbage, yoghurt, coffee, cocoa.","Ahrawa - mako, aprɛ, ntoosi, kabegyi kɔkɔɔ, yogɔto, kɔfe, kookoo.",,"{""result"":""Mmɔfra: nkate, apɔnkɔ, tomato, kɔbere, yogurt, kɔfe, koko.""}",run1,28.063966317591177,5.584506799191252,5.572755417956656
Artificial tears have killed three people.,Artificial tears (aduro a yɛde sɔ yɛn ani so) a akum nnipa baasa.,,"{""result"":""Nnipa baasa na wɔn ani buei.""}",run1,22.17249768384539,5.584506799191252,5.572755417956656
His price or his heart is burning.,Ne bo anaa n’akoma ho hyehye no.,,"{""result"":""Ne bo anaa ne koma rehyew.""}",run1,38.70598474953682,5.584506799191252,5.572755417956656
We know that one of the most popular meats is beef,"Yɛnim sɛ, ɛnam baako a nnipa ani gye ho yie pa ara ne nantwinam.",,"{""result"":""Yenim sɛ nam a agye din paa no mu biako ne nantwi nam""}",run1,35.942094748517206,5.584506799191252,5.572755417956656
"In the present day Ghana, history shows that the Bono community and the Akan community are the communities that settled in the country first.","Sɛ yɛba nnɛ Ghana a, abakɔsɛm kyerɛ sɛ Bonoman ne Akanfoɔ a wɔtumi bɔ wuraa ɔman yi mu kane.",,"{""result"":""Wɔ ɛnnɛ Ghana mu no, abakɔsɛm kyerɛ sɛ Bonofo ne Akanfo yɛ nkorɔfo a wodii kan bɛtenaa ɔman no mu.""}",run1,49.993242632219,5.584506799191252,5.572755417956656
The brain is protected in the skull where it is located.,"Adwene no hyɛ ti kɔnkora no mu, na ɛnya bammɔ wɔ hɔ.",,"{""result"":""Wɔbɔ amemene no ho ban wɔ ne tirim a ɛwɔ hɔ no mu.""}",run1,25.390386318846975,5.584506799191252,5.572755417956656
"Wherefore, what the whites did was, if they wanted a place to stand, they would throw the cloth for our ancestors","Ɛno nti, deɛ na aborɔfo no yɛ ne sɛ, wɔpɛ baabi gyina a, na wɔato ntoma no ama yɛn nananom.",,"{""result"":""Enti, nea aborɔfo no yɛe ne sɛ, sɛ wɔpɛ baabi a wobegyina a, na wɔtow ntama no gu yɛn nananom so""}",run1,54.88833124778385,5.584506799191252,5.572755417956656
"if it happens like that, the big trouble that happens to the next children is that the mothers blood hormones can let the child own spoil early, this makes the child face a shortage of blood or sometimes makes the child die.","Sɛ ɛkɔba no saa a, ɔhaw kɛseɛ a ɛde ba saa mmɔfra a wɔdidi soɔ no so ne sɛ, maame no mogya nkwammoa no tumi ma abɔfra no deɛ no sɛe ntɛntɛm so, wei ma abɔfra no mogya nso we ntɛntɛm anaasɛ ɛtumi ma abɔfra no wu mpo.",,"{""result"":""Sɛ ɛba saa a, ɔhaw kɛse a ɛbɛto mmofra a wɔba akyiri yi ne sɛ, ɔwofo mogya mu nneɛma a ɛwɔ mogya mu no betumi ama abofra no asɛe ntɛm, na eyi ma abofra no nya mogya a ɛboro so anaasɛ ɛtɔ mmere bi a ɛma abofra no wu.""}",run1,39.151406912179745,5.584506799191252,5.572755417956656
How can we bring laughter into our lives?,Ɔkwan bɛn na yɛbɛtumi afa so ama sereɛ aba yɛn abrabɔ mu?,,"{""result"":""Yɛbɛyɛ dɛn de aseresɛm aba yɛn asetena mu?""}",run1,26.19419970510907,5.584506799191252,5.572755417956656
"If you want, you can even just spend fifteen or twenty minutes doing these things.","Wopɛ a, wobɛtumi de simma dunum anaa aduonu pɛ mpo ayɛ saa nneɛma yi.",,"{""result"":""Sɛ wopɛ a, wubetumi de simma dunum anaa aduonu ayɛ saa nneɛma yi.""}",run1,71.82156678760792,5.584506799191252,5.572755417956656
What can you do to help Ghana and its future generation?What are you doing next?,Ɛdeɛn na wo nso wobɛtumi ayɛ aboa ɔman Ghana ne nkyirimma?Ɛdeɛn na woreyɛ atoa so?,,"{""result"":""Dɛn na wobɛtumi ayɛ de aboa Ghana ne n'asefoɔ a wɔbɛba no?Ɛdeɛn na wobɛyɛ seesei?""}",run1,44.21638774809353,5.584506799191252,5.572755417956656
"For this reason, exercise, eating well and drinking plenty of water can help to lose weight altogether.","Ne nsaa nti, sɛ obi tenetene n'apɔ mu, ɔdidi yie na ɔnom nsuo pii a, ɛbɛtumi aboa ama ne so ate koraa.",,"{""result"":""Eyi nti, apɔwmuteɛteɛ, aduan pa a wubedi ne nsu pii a wobɛnom betumi aboa wo ma woahwere wo kɛse koraa.""}",run1,30.690978537617713,5.584506799191252,5.572755417956656
"Ghanaian business man aged 43 who lives in UK, Enerst Kwaku Kobeah, has made his intentions about contesting for the NDC flagbeareship known.","Ghana Oguadifo bi a wade mfeɛ 43 a ɔte uk, Enerst Kwaku kobeah, ada n'adwene adi sɛ obesi akan wɔ NDC ɔmampanyin no ɔsɔretia no ho",,"{""result"":""Ghanani odwumayɛni a wadi mfeɛ 43 a ɔte UK, Enerst Kwaku Kobeah, ama ne botae a ɛfa NDC frankaa a ɔde bɛgyina mu no ho ada adi.""}",run1,38.293500814281124,5.584506799191252,5.572755417956656
"Music also brings friendliness among people. For this reason, it is said to strengthen friendships.","Nnwomtoɔ de nkabom ba afoforɔ ntam, ɛno nti ɛhwɛ ma ayɔnkofa mu apɔmuden tu mpɔn.",,"{""result"":""Nnwom nso ma nnipa yɛ nnamfo, enti wɔka sɛ ɛma adamfofa mu yɛ den.""}",run1,23.726948886453087,5.584506799191252,5.572755417956656
"The reason why some think this way is that, they regard these animals as unclean because, they look like worms or centipedes.","Deɛ nti a ebinom susu saa ne sɛ, wɔbu saa mmoa yi sɛ wɔn ho nte ɛfiri sɛ, wɔte sɛ sonsono anaasɛ kankabi.",,"{""result"":""Nea enti a ebinom susuw saa ne sɛ, wobu mmoa yi sɛ wɔn ho ntew efisɛ, wɔte sɛ nkekaboa anaa nkyenkyen.""}",run1,54.55961119657681,5.584506799191252,5.572755417956656
"When music and exercise are combined, it helps a person to do more without feeling tired, and it also helps the body to release more dopamine.","Sɛ nnwomtoɔ ne apɔmutenetene ka bɔm a, ɛma nipa no ahoɔden ma no tumi yɛ no yie wɔ berɛ a ɔnte brɛ ntɛm so, na ɛsane nso kanyan n'anigyeɛ.",,"{""result"":""Sɛ nnwom ne apɔwmuteɛteɛ bom yɛ adwuma a, ɛboa ma obi yɛ pii a ɔbrɛ nka, na ɛsan boa ma dopamine pii fi nipadua no mu.""}",run1,26.044328096522623,5.584506799191252,5.572755417956656
Asene is known to be a clan whose people are brave and diplomat.,"Asɛneɛ yɛ abusua bi a wɔkyerɛ sɛ ɛmu nnipa ani yɛ den pa ara, na wɔn ano nso ate.",,"{""result"":""Wonim sɛ Asene yɛ abusua a wɔn nkurɔfo yɛ akokodurufo ne amammuifo.""}",run1,22.166933548499628,5.584506799191252,5.572755417956656
"The news that came out was that, Mr Ruto didn't allow any journalist in the country to take record of any thing during the program with the exception of only one called Multichoice.","Nkaebↄ a ɛbɛtↄ dwa kyerɛ sɛ, Owura Ruto amma ho kwan amma nsɛntwerɛfoↄ a wↄwↄ ↄman no mu anni wↄn dwuma wↄ dwumadie yi ase, agye baako pɛ bo a wↄfrɛ no Multichoice nko ara.",,"{""result"":""Asɛm a ɛpuee ne sɛ, Owura Ruto amma ɔman no mu sɛnkyerɛwfo biara kwan sɛ ɔntwe biribiara a ɛwɔ dwumadi no mu no ntoo hɔ, gye nea wɔfrɛ no Multichoice no.""}",run1,40.10720111565161,5.584506799191252,5.572755417956656
"Speaking at a cash forum at Sema in Lagos, Dr.Chukwu Emeka, who heads the NIS, disclosed that these youths meant that they left the country voluntarily in search of employment, some of them too that is, they were deceived by some people.","Kaseɛ ho nhyiamudie bi a ɛkɔɔ so wɔ Sema a ɛwɔ Lagos mu no, Dr.Chukwu Emeka a ɔdi NIS anim no de too dwa sɛ saa mmeranteɛ yi kyerɛ sɛ wɔfiri wɔn pɛ mu na wɔfirii ɔman no mu sɛ wɔrebɛpɛ adwuma, wɔn mu binom nso kyerɛ sɛ nnipa bi na wɔdaadaa wɔn.",,"{""result"":""Bere a ɔrekasa wɔ sika ho nhyiamu bi ase wɔ Sema wɔ Lagos no, Dr. Chukwu Emeka a ɔyɛ NIS no ti no daa no adi sɛ mmeranteɛ yi kyerɛ sɛ wɔfirii ɔman no mu pɛ sɛ wɔhwehwɛ adwuma, wɔn mu bi nso yɛ nnipa bi a wɔdaadaa wɔn.""}",run1,57.1807891778412,5.584506799191252,5.572755417956656
"On September 4, 2022, Bolingo introduced online news called the Akan Kaseɛbɔ (www.akannews.com) in  two Akan dialects : Asante Twi and Mfantse.","Ɛbↄ da a ɛtↄ so 4 wↄ 2022 mu no, Bolingo de intanɛte so kaseɛ a wↄfrↄ no Akan Kaseɛbↄ bɛbↄↄ ade (www.akannews.com) wↄ Akan kasa nkorabata mmienu mu: Asante Twi ne Mfantse.",,"{""result"":""Wɔ September 4, 2022, Bolingo de Akan Kaseɛbɔ (www.akannews.com) a ɛwɔ Akan kasa mmienu mu no baa Intanɛt so: Asante Twi ne Mfantse.""}",run1,52.70735512179067,5.584506799191252,5.572755417956656
Rafiskata added that another major cause of early pregnancy is forced early marriage among girls.,"Rafiskata de kaa ho sɛ, adeɛ baako nso a ɛde mperewanyinsɛn ba pa ara ne mmaayewa a wɔhyɛ wɔn ma wɔware ntɛm.",,"{""result"":""Rafiskata de kaa ho sɛ ade titiriw foforo a ɛma mmea nyinsɛn ntɛm ne sɛ wɔhyɛ wɔn mmabea ma wɔware ntɛm.""}",run1,49.91690268638993,5.584506799191252,5.572755417956656
"Eat good food; Just as the body needs nutritious foods to function properly, so the mind needs nutritious foods.","Di nnuane pa; Sɛdeɛ nipadua no hia nnuane a ahoɔdennuro wɔ mu ansa na atumi ayɛ adwuma yie no, saa ara na adwene no nso hia nnuane a ahoɔden wɔ mu.",,"{""result"":""Di aduan pa; sɛnea nipadua hia aduan a ahoɔden wom na atumi ayɛ adwuma yiye no, saa ara na adwene nso hia aduan pa.""}",run1,50.007872359573156,5.584506799191252,5.572755417956656
"As a result, when Nkrumah returned from his trip to Africa, he settled in Guinea and was unable to return to Ghana until he died of cancer in Bucharest.","Ɛno nti, Nkrumah firi akwantuom baa Abibirem no, ɔkɔbɔɔ ne ho adwaa wɔ Guinea a wantumi amma Ghana bio kɔpem sɛ kokoram kum no wɔ Bucharest wɔ 1972 mu.",,"{""result"":""Ɛno nti, bere a Nkrumah fii Afrika no, ɔkɔtenaa Guinea, na wantumi ansan ankɔ Ghana kosii sɛ owuu kokoram mu wɔ Bucharest.""}",run1,40.1564153859255,5.584506799191252,5.572755417956656
He made known that there is no doubt that we are capable of providing the gold needed to exchange for oil every month and that they are optimistic that this policy can be implemented without challenges.,"Ↄkyerɛɛ sɛ akyinnyegyeɛ biara nni ho sɛ yɛbɛtumi anya sika kɔkɔɔ a ɛbɛtumi asesa ama yɛn saa fangoo no bosome biara, ne saa nti wɔwɔ anidasoɔ kɛseɛ pa ara sɛ wɔbɛtumi de saa mmara yi agu akwan mu a ahokyerɛb iara mma ho.",,"{""result"":""Ɔdaa no adi sɛ akyinnye biara nni ho sɛ yebetumi de sika kɔkɔɔ a yehia de asesa ngo no ama wɔn ɔsram biara, na wɔwɔ anidaso sɛ wobetumi de saa nhyehyɛe yi adi dwuma a wontumi mfa nyɛ hwee.""}",run1,40.2861873556373,5.584506799191252,5.572755417956656
"Few people are aware of the fact that, what they consume into the body have greater impacts on their health, life and mental state.","Nnipa kakraa bi na wᴐnim sԑ deԑ wᴐdi kᴐ wᴐn mu no nya nsunsuansoᴐ wᴐ wᴐn ahoᴐden gyinabea, wᴐn tebea ne wᴐn adwene so.",,"{""result"":""Nnipa kakraa bi na wonim sɛ nea wɔde hyɛ wɔn nipadua mu no ka wɔn akwahosan, wɔn asetena ne wɔn adwene.""}",run1,33.973092972380606,5.584506799191252,5.572755417956656
Another thing that makes anamuna unique is that its minerals laekopein and carotene help protect the skin from sunburn and also help the skin to heal faster.,"Adeɛ baako nso a ɛma anamuna yɛ sononko ne sɛ, ɛmu ahoɔdennuro laekopein ne karotein boa bɔ onipa wedeɛ ho ban firi owia ano hyeɛ ho na ɛsane nso boa ma wedeɛ no tumi sa ne ho yareɛ ntɛm so.",,"{""result"":""Ade foforo a ɛma anamuna yɛ soronko ne sɛ, nneɛma a ɛwɔ mu a wɔfrɛ no laekopein ne carotene no boa ma nipadua no ho ban fi owia hyew ho, na ɛsan boa ma ɛsan yɛ yiye ntɛm.""}",run1,44.029175531584755,5.584506799191252,5.572755417956656
During the second half of the match the Asante Kotoko team did all that they could to score but it was fruitless.,"Ↄfa a ɛtↄ so mmienu no mu no Asante Kotoko yɛɛ bi ara sɛ anka wↄbɛte ɛka no, nanso ankↄsi aga.",,"{""result"":""Wɔ agokansie no fã a ɛtɔ so mmienu no mu no Asante Kotoko kuo no yɛɛ nea wɔbɛtumi biara sɛ wɔbɛbɔ bɔɔl no nanso anyɛ yiye.""}",run1,50.48083151153225,5.584506799191252,5.572755417956656
"Pay close attention to your thoughts, feelings, and surroundings.","Ma w'ani nkɔ wo nsusuiɛ, w'atenka, ne nneɛma a atwa wo ho ahyia no so yie pa ara.",,"{""result"":""Ma w'adwene, w'asɛm, ne nneɛma a atwa wo ho ahyia no ho nhia wo.""}",run1,48.39840403115428,5.584506799191252,5.572755417956656
These are a few kente artwork we can define.,Kakra yi ne kente mu adwini ahodoɔ a yɛbɛtumi ahwɛ na yɛahunu ɛmu biara nkyerɛaseɛ.,,"{""result"":""Eyi yɛ Kente nnwom kakraa bi a yebetumi akyerɛkyerɛ mu.""}",run1,21.416851155448573,5.584506799191252,5.572755417956656
"The brain is a unique part of the body that controls all the activities of the other body parts. It helps in proper functioning of the hearing, sight, smell, taste and touch sensors.","Adwene no yɛ akwaa nwanwasoɔ bi a ɛkura nipadua no dwumadie ahodoɔ nyinaa mu, ɛboa ma yɛte nneɛma ahodoɔ a yɛn ani hunu, yɛn aso te, yɛn hwene hua, deɛ tɛkrɛma no ka hwɛ ne deɛ ɛka yɛn wedeɛ anaa nipadua no ase yie.",,"{""result"":""Amemene yɛ nipadua no fã soronko a ɛhwɛ nipadua no afã afoforo nyinaa dwumadi so. Ɛboa ma ɔte asɛm, ohu ade, tie ade, hwɛ nneɛma, na ohu nea ɛsom no.""}",run1,27.734449137096355,5.584506799191252,5.572755417956656
"It helps to maintain your relationships with others, and it also helps to promote good emotional health.","Ɛboa ma wo ne afoforɔ nkitahodie kɔ so, ɛsane nso boa ma atenka mu apɔmuden pa.",,"{""result"":""Ɛboa ma wo ne afoforo ntam yɛ kama, na ɛsan boa ma wunya nkate fam akwahosan pa.""}",run1,38.98974665697646,5.584506799191252,5.572755417956656
"There is someone who just finishes eating and is blind, and if that person doesn't touch the veins, he doesn't even wash his hands and lies down in the same place where he ate.","Obi wᴐ hᴐ a, ᴐdidi wieeԑ ara na n’ani kum, na sԑ saa nipa no anka ntini mu a, ᴐnhohoro ne nsa mpo na wakyea ne ho ato beaeԑ a ᴐdidiiԑ no ara.",,"{""result"":""Obi di wie a, ohu ade, na sɛ onnyaw ne nsa nnka n'ahoma no ho a, ɔhohoro ne nsa mpo, na ɔda faako a odidii no.""}",run1,30.505091212500744,5.584506799191252,5.572755417956656
"These bacteria can occur in both men and women, and can cause certain diseases such as cervical cancer, cervical cancer, penile cancer, rectal cancer, laryngeal cancer and oral cancer.","Saa mmoawa yi tumi ba mmaa ne mmarima nyinaa mu, na ԑtumi de nyarewa binom te sԑ ᴐbaa agyapadeԑ ano kokoram, ᴐbaa agyapadeԑ no mu ankasa kokoram, ᴐbarima barima mu kokoram, agyanan kwan mu kokoram, kᴐkᴐbo ho kokoram ne menem kokoram brԑ nnipa.",,"{""result"":""Saa mmoawammoawa yi betumi ato mmarima ne mmea nyinaa, na ebetumi ama wɔanya nyarewa bi te sɛ nyinsɛnnua mu kokoram, nyinsɛnea mu kokorɔ, ɔbarima nufu mu kokorokoro, ɔyare mmoawa a ɛwowɔ mu, ne ano kokorɔm.""}",run1,37.36879040489115,5.584506799191252,5.572755417956656
the next district that live in poverty but their level of poverty is not all that extreme is the Akatsi North district.,Mansini foforɔ a wɔdi hia nanso wɔn hia no ano nhyɛ da nyɛ den pa ara ne Akatsi Anaafoɔ mansini no.,,"{""result"":""ɔmantam a edi hɔ a wodi hia nanso wɔn ohia nni ano no yɛ Akatsi North ɔmantam.""}",run1,32.58819465280738,5.584506799191252,5.572755417956656
All these make a person prone to unexpected illnesses.,Yeinom nyinaa tumi ma nnipa nya nyarewa binom a wɔnhwɛ kwan.,,"{""result"":""Eyinom nyinaa ma obi nya nyarewa a ɔnhwɛ kwan.""}",run1,51.19508401770627,5.584506799191252,5.572755417956656
"What the public know so well about this company is, how good their journalism is, finances, food and beverages and real estate.","Deɛ nnipa de nim saa adwumakuo yi pa ara ne sɛ, wɔbɔ wɔn ho mmɔden wɔ nsɛntwerɛ, sikasɛm, nnuane ne anonneɛ ne adansie adwuma mu pa ara.",,"{""result"":""Nea ɔmanfo nim yiye wɔ saa adwumakuw yi ho ne sɛnea wɔn nsɛm ho amanneɛbɔfo yɛ papa, sikasɛm, aduan ne anonne ne agyapade.""}",run1,37.3961557428569,5.584506799191252,5.572755417956656
Some of these spices change the surface of the food to make it yellow and so on.,Saa nnuhuam yi bi wɔ hɔ a ɛsesa aduane no ani ma no yɛ kɔkɔɔ ne deɛ ɛkeka ho.,,"{""result"":""Nneɛma a wɔde yɛ nnuan yi bi sesa aduan no ani ma ɛyɛ kɔkɔɔ ne nea ɛkeka ho.""}",run1,49.83020517977623,5.584506799191252,5.572755417956656
Others may feel their heart beating faster.,Ebinom nso tumi te nka sɛ wɔn akoma bɔ ntɛntɛm so.,,"{""result"":""Afoforo nso betumi ate nka sɛ wɔn koma rebɔ denneennen.""}",run1,33.08790062105215,5.584506799191252,5.572755417956656
Putting Aidan fruit on the king's umbrella is typical of Ashanti kings.,Asante ahemfo na wɔtaa de prɛkɛsɛ adwinneɛ to bamkyiniɛ so.,,"{""result"":""Sɛ Aidan aba si ɔhene no sunsuma so a, ɛyɛ ade a Ashanti ahemfo yɛ.""}",run1,22.877834276612024,5.584506799191252,5.572755417956656
Learn for yourself how to believe in yourself and encourage yourself in everything so that there is no discouragement when others do not see what you have done.,Wo ankasa sua ɔkwan a wobɛfa so anya wo mu gyidie na woahyɛ wo ho nkuran wɔ biribiara mu sɛdeɛ ɛbɛyɛ a abammuo biara mma berɛ a afoforɔ anhunu deɛ woayɛ no.,,"{""result"":""Sua sɛnea wubegye wo ho adi na hyɛ wo ho nkuran wɔ biribiara mu sɛnea ɛbɛyɛ a w'abam rensi bere a afoforo nhu nea woayɛ no.""}",run1,43.20863404300595,5.584506799191252,5.572755417956656
"During the ritual, the residents of the town or village will assemble to form a durbar",Saa berɛ yi a amanneɛ no rekɔ so no nyinaa na ɔman anaa kuro no mu nnipa nyinaa abɔ dwa kɛseɛ.,,"{""result"":""Wɔ saa amanne no mu no, kurow anaa akuraa no mufo bɛbom ayɛ Durbar""}",run1,24.573906289291376,5.584506799191252,5.572755417956656
don't forget to share it to your brother and your friends.,Mma wo werɛ mfiri sɛ wobɛkyɛ ama no aso wo nua ne wo yɔnko no so.,,"{""result"":""mma wo werɛ mfi sɛ wobɛkyekyɛ ama wo nuabarima ne wo nnamfo.""}",run1,49.450601248632445,5.584506799191252,5.572755417956656
