ref,text
"Then he said to the servants, “It is time for the wedding banquet, and the invited guests don't deserve to come.","Na wɔ fere i akɔɔm ni, na wɔ se bu ka, ‘Konyaya di ni nu n ayo siriya, ama, minɛm bo m duuri mɔ baandiiri bu ka bu ba di i ni, i ti má ye ni ka bu dí i kun."
Go out to the street corners and tell everyone you meet to come to the banquet.”,"Nyini ti, am fite kɔ atiŋgberem su, na am kɔ fere minɛm barasu kɛrɛ bo am ŋuuri bu ni, ka bu bra konyaya di ni nu ni.’"
"When the king went in to meet the guests, he found that one of them wasn't wearing the right kind of clothes for the wedding.","Na fɛmɛ n akɔ, ka i kɔ niɛ jama ni, na wɔ ŋu ka sɔnɔ kun be wo jama n nu, i wura má konyaya sutura."
Tell us what you think! Should we pay taxes to the Emperor or not?”,"Tɔ, a ŋa sɛ wɔ? Ya dɛɛ atin n su, atin wo nu ka ya tɔ lampo ma Roma­fɔm Fɛmɛ Kpiri Siza, nzɛn atin wo má nu?”"
The same thing happened to the second and third brothers and finally to all seven of them.,"Sɔ ye bo i tɔ i su nnyɔ su, ni nsan su n yoori a, haari fa kɔ kpuraari nso su ni."
"They sent some of their followers and some of Herod's followers to say to him, “Teacher, we know that you are honest. You teach the truth about what God wants people to do. And you treat everyone with the same respect, no matter who they are.","Na ba sunma bu susu­fɔm, ni Fɛmɛ Herode minɛm Yesu dɔ, na ba kɔ ase i ka, “Ya Kere­fɔ, ya si ka a ti nahɔrɛ se­fɔ ɔ, na a kere minɛm kabo Nyɛmɛ atin ti nahɔrɛ su, na u cɛcɛ wo má kabo minɛm jɔjɔ nu, dama a niɛ má sɔnɔ jinaa­biri ti."
"Let me see one of the coins used for paying taxes.” They brought him a silver coin,","Am fa ŋwaa n bo bu fa tɔ lampo kaari n bra na m niɛ.” Na ba fa ŋwaa n aba ama i,"
"“The Emperor's,” they answered. Then Jesus told them, “Give the Emperor what belongs to him and give God what belongs to God.”","Na ba bɔ i nu ka, “Fɛmɛ Siza dɛɛ a.” Na Yesu ase bu ka, “Tɔ, deke bo i ti Fɛmɛ Siza dɛɛ, am fa ma Fɛmɛ Siza, na deke bo i ti Nyɛmɛ dɛɛ, am fa ma Nyɛmɛ.”"
His answer surprised them so much that they walked away. Life in the Future World (Mark,"Saŋga bo bu tiiri ahin nɔaniɛ n sɔ ni, na ba miɛ, na ba kɔ ayaki i. Kabo bu bisaari Yesu fa kɔɔri yiwee teŋge jɔrɛ su ni"
At last the woman died.,Na bara n ni i tii aba aka sin awu.
All the Law of Moses and the Books of the Prophets are based on these two commandments. About David's Son (Mark,"Kabo ba kɛrɛ Nyɛmɛ nɔaniɛ kpamaa­wam n kadasi n nu, ni Nyɛmɛ nɔaniɛ kan­fɔm n dɛɛ n nu ni, i kɛrɛ jina ahin nɔaniɛ maa­wa nnyɔm n su wɔ.” Kristo Tii­de­fɔ n bo i ti Fɛmɛ Davidi anuma n jɔrɛ"
The Sadducees did not believe people would rise to life after death. So that same day some of the Sadducees came to Jesus and said:,"Nyini cɛɛn n gbingbin na Sadusi­fɔ nbem aba Yesu dɔ. Bu dɛɛ keree­wa la ka Nyɛmɛ téŋge má minɛm bu yiwee n nu n a. Na ba ba abisa i jɔrɛ be, bu ŋa,"
Jesus answered: You are completely wrong! You don't know what the Scriptures teach. And you don't know anything about the power of God.,"Na Yesu abɔ bu nu ka, “Am amini atin. Dama am ti má deke bo ba kɛrɛ i Nyɛmɛ Jɔrɛ Kadasi n nu n bu, na am kaaki si má kabo Nyɛmɛ yiko n ti barasu."
The crowds were surprised to hear what Jesus was teaching. The Most Important Commandment (Mark,"Minɛm n tiiri i keree­wa n sɔ ni, na ba yo alekutura. Nyɛmɛ nɔaniɛ maa­wa n bo i tara bu kɛrɛ n jɔrɛ"
"After Jesus had made the Sadducees look foolish, the Pharisees heard about it and got together.","Saŋga bo Farasi­fɔm tiiri ka Yesu ajɔjɔ ayi Sadusi­fɔm ni, na ba tiɛn bu nɔɔ i dɔ."
"“Teacher, what is the most important commandment in the Law?”","“Ya Kere­fɔ, Nyɛmɛ nɔaniɛ maa­wa n bo i wo i nɔaniɛ kpamaa­wa n nu ni, bɔnɔ tara bu kɛrɛ a?”"
This is the first and most important commandment.,Ahin ti nɔaniɛ maa­wa n bo i tara i kɛrɛ a.
"The second most important commandment is like this one. And it is, “Love others as much as you love yourself.”","Bo i tɔ su nnyɔ su n ti ka nyini n wɔ. Ka o, ‘Koro u beŋgu kabo a koro u ŋu ni.’"
‘The Lord said to my Lord: Sit at my right side until I make your enemies into a footstool for you.’,"‘Na Micɛra n ase m Mibiɛ n ka, “Ba tana m saa fɔmbɔrɔ su fɛn, haari m bá má u kpɔ­fɔm kɛrɛ ba kutu u jaa bu.”’"
"“What do you think about the Messiah? Whose family will he come from?” They answered, “He will be a son of King David.”","“Am fa Kristo Tii­de­fɔ n bu ŋma a? Am sunsun ka i ti ŋma dɛɛ anuma a?” Na ba bɔ i nu ka, “I ti Fɛmɛ Davidi anuma a.”"
"Jesus replied, “How then could the Spirit lead David to call the Messiah his Lord? David said,","Na Yesu abisa bu ka, “Ye nzu ti ye Nyɛmɛ Awiɛwiɛ n ba wuraari Fɛmɛ Davidi ŋu, ye i fereeri i ka i Mibiɛ a? I ŋa,"
"If David called the Messiah his Lord, how can the Messiah be a son of King David?”","Tɔ, nzɛn Fɛmɛ Davidi mmɔɔ ni i tii yo fereeri Kristo n ka i Mibiɛ, ye Kristo n yo sɛ kaaki yo Fɛmɛ Davidi anuma a?”"
"No one was able to give Jesus an answer, and from that day on, no one dared ask him any more questions.","Be akoro anya má nɔaniɛ be abɔ má i nu. Nyini ti, fite nyini cɛɛn n sin, be abo má su ka i bisa Yesu jɔrɛ bekun."
"If you put yourself above others, you will be put down. But if you humble yourself, you will be honored.","Sɔnɔ kɛrɛ bo i wura i ŋu kpiri, Nyɛmɛ yó i mi kaan, na sɔnɔ kɛrɛ bo i yo i ŋu kaan, Nyɛmɛ wúra i mi kpiri.” Kabo Yesu ŋa Yuda­fɔm tere­tere­fɔ nbem bá ŋu anyumboro ni"
And now your temple will be deserted.,"Am niɛ fɛn, Nyɛmɛ yáki am nu ji, na am miɛ n ká ŋgbɛɛn."
Whoever is the greatest should be the servant of the others.,"Bo i ti am kɛrɛ tii ni, wɔ yo daka ka yiri su am a."
"Jerusalem, Jerusalem! Your people have killed the prophets and have stoned the messengers who were sent to you. I have often wanted to gather your people, as a hen gathers her chicks under her wings. But you wouldn't let me.","Na Yesu abo awie ase ka, “Keto, keto, ambɛrɛ Yɛrusalem­fɔm. Ambɛrɛ kuunri Nyɛmɛ nɔaniɛ kan­fɔm n a, na minɛm bo Nyɛmɛ sunmaari bu am dɔ ni, am atu bu yabuɛ. Saŋga kɛrɛ m koroori ka m tiɛn am nɔɔ, na m fa m saa bara yɛ am, kabo akɔ tiɛn i nbaam nɔɔ, i laŋkpɛtɛ nu ni, ama, am soro má m su."
Jesus said to the crowds and to his disciples:,"Na Yesu ajɔjɔ i susu­fɔm n ni jama n dɔ, na wɔ se bu ka,"
The Pharisees and the teachers of the Law are experts in the Law of Moses.,"“Nyɛmɛ nɔaniɛ kere­fɔm, ni Farasi­fɔm n ade Moyisi dɛɛ jinaa­biri ni, ye bu kere minɛm Nyɛmɛ nɔaniɛ kpamaa­wa n a."
"So obey everything they teach you, but don't do as they do. After all, they say one thing and do something else.","Nyini ti, deke kɛrɛ bo bu fa kere am ni, am soro i su, ama, má am yo sam bo bu yo bu ni, dama bɛrɛ yo má sam bo bu kere ka minɛm yo bu ni."
They pile heavy burdens on people's shoulders and won't lift a finger to help.,"Bu cici sɔɔri nɔnɔɔri sɔ minɛm wɔ, ama, bɛrɛ ni bu tii soro má su ka bu fa bu saa kan i."
"Everything they do is just to show off in front of others. They even make a big show of wearing Scripture verses on their foreheads and arms, and they wear big tassels for everyone to see.","Deke kɛrɛ bo bu yo i, bu koro ka minɛm ŋu bu wɔ, na bu kansi bu. Bu kɛrɛ Nyɛmɛ nɔaniɛ n wɔ, na bu yo i ka sɛbɛ, na bu fa cici bu ŋuma su, adena minɛm ŋu i. Na bu yo bu tanlɛɛ nɔɔ njɔrɛm tintiin."
"And when they are in the market, they like to have people greet them as their teachers.","Bu koro ka minɛm suyo bu ansɛ gɔɔsu wɔ, na bu ma bu jirima, na bu fere bu ka, ‘Ya Kere­fɔ.’"
"But none of you should be called a teacher. You have only one teacher, and all of you are like brothers and sisters.","Ambɛrɛ, má am ma be fere am ka ‘Ya Kere­fɔ,’ dama am la kere­fɔ kun n kpein wɔ. Ambɛrɛ kɛrɛ ti nibaam wɔ."
Don't call anyone on earth your father. All of you have the same Father in heaven.,"Má am fere be ka am si, durunya n nu fɛn, dama am la Si kun n kpein wɔ, yiri wo aŋgoro n a."
None of you should be called the leader. The Messiah is your only leader.,"Má am ma be fere am ka i kpiɛn, dama am kpiɛn ti kun n kpein wɔ, yiri la Kristo Tii­de­fɔ ni."
"You Pharisees and teachers of the Law of Moses are in for trouble! You're nothing but show-offs. You lock people out of the kingdom of heaven. You won't go in yourselves, and you keep others from going in.","Ambɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm ni Farasi­fɔm n bo am ti burukɔɔ­nu­fɔm ni, am bá ŋu anyum­boro. Am sisi nkuna­fɔm na am fin bu neŋgem wɔ, na am jina sere Nyɛmɛ cɛ, adena minɛm ŋu ka am ti minɛ kpam wɔ. Jina cɛɛn, ambɛrɛ bá nya sui­cin tara minɛm kɛrɛ.]"
"You Pharisees and teachers of the Law of Moses are in for trouble! You're nothing but show-offs. You travel over land and sea to win one follower. And when you have done so, you make that person twice as fit for hell as you are.","Ambɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm ni Farasi­fɔm n bo am ti burukɔɔ­nu­fɔm ni, am bá ŋu anyum­boro. Am kpiɛ tiekum wɔ, na am kɔ miɛm bo bu waarim su, adena am nya sɔnɔ kun mmɔɔ bo i káaki i wo na i su am su, na saŋga bo am nya nyaari i mi, am ma i satiɛ yoo­wa tara am dɛɛ wɔ, adena yiri dú am mɔ kɔ cɛɛma sin nu."
"You are in for trouble! You are supposed to lead others, but you are blind. You teach that it doesn't matter if a person swears by the temple. But you say it does matter if someone swears by the gold in the temple.","Ambɛrɛ bo am ti ka anyinsinm na am kere minɛm atin ni, am bá ŋu anyum­boro. Am ŋa nzɛn sɔnɔ taanri ndiɛ fa kɔ Nyɛmɛ Seree­biri Awuru n dɔ, i ti má pui. Ama, nzɛn sɔnɔ kɛrɛ bo i taanri sika neŋgem n bo bu wo Nyɛmɛ Seree­biri Awuru n nu ni, i mi ma i ndiɛ taan­wa n yo yii­wa."
"You blind fools! Which is greater, the gold or the temple that makes the gold sacred?","Ambɛrɛ bo am ti ka anyinsin sinnzinm ni, bɔnɔ tara i beŋgu a? Sika neŋgem ni, nzɛn Nyɛmɛ Seree­biri Awuru n bo yiri ma sika neŋgem n yo casi n a?"
You also teach that it doesn't matter if a person swears by the altar. But you say it does matter if someone swears by the gift on the altar.,"Am kaaki ŋa, nzɛn sɔnɔ taanri Mikun n yoo­wa yoo­biri ni, i ti má pui. Ama, nzɛn sɔnɔ taanri aceerim bo ba fa ase Mikun n yoo­wa yoo­biri n su ni, wɔ yo daka ka i mi ma i ndiɛ taan­wa n yo yii­wa."
"Are you blind? Which is more important, the gift or the altar that makes the gift sacred?","Ambɛrɛ bo am ti ka anyinsinm ni, bɔnɔ tara i beŋgu a? Aceerim ni, nzɛn Mikun n yoo­wa yoo­biri n bo i ma aceerim n yo casi n a?"
"And anyone who swears by the temple also swears by God, who lives there.","Na sɔnɔ kɛrɛ bo i taanri Nyɛmɛ Seree­biri Awuru ni, i mi atan i ni Nyɛmɛ bo i wo nu n wɔ lɛɛ."
To swear by heaven is the same as swearing by God's throne and by the one who sits on that throne.,"Na nzɛn sɔnɔ kɛrɛ bo i taanri aŋgoro ni, i mi atan Nyɛmɛ fɛmɛya biɛ n wɔ lɛɛ, ni yiri Nyɛmɛ bo i tana su ni."
"You Pharisees and teachers are show-offs, and you're in for trouble! You give God a tenth of the spices from your garden, such as mint, dill, and cumin. Yet you neglect the more important matters of the Law, such as justice, mercy, and faithfulness. These are the important things you should have done, though you should not have left the others undone either.","Ambɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm, ni Farasi­fɔm n bo am ti burukɔɔ­nu­fɔm ni, am bá ŋu anyum­boro. Am yi am jakam ma Nyɛmɛ wɔ, haari ni am maakunm, ni ŋgɛtɛm, ni nvan­nvanm kɛrɛ, ama, am yo má sam bo Nyɛmɛ nɔaniɛ kpamaa­wa n kere ka am yo bu n na bu la anyunuyi tara bu kɛrɛ ni. Bɛrɛ la nahɔrɛ sam, ni aŋunfɔ si, ni yarada­yo. Wɔ yo daka ka na am yo nyini sam saŋga kɛrɛ, na am fa jaka yii­wam buka su."
"You Pharisees and teachers are show-offs, and you're in for trouble! You wash the outside of your cups and dishes, while inside there is nothing but greed and selfishness.","Ambɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm, ni Farasi­fɔm n bo am ti burukɔɔ­nu­fɔm ni, am bá ŋu anyum­boro. Am ŋmisi am kɔpum ni taalɛm sin wɔ, ama, na bu kunnu ayi ni dekem bo am fin bu faŋga, ni anyii sa­yoo­wam wɔ."
"You blind Pharisee! First clean the inside of a cup, and then the outside will also be clean.","Wɔrɔ Farasi­fɔ bo a ti ka anyinsin ni, du mɔ yo u kɔpu n kunnu casi ka, na i sin n gusu nyá yo casi."
"You Pharisees and teachers are in for trouble! You're nothing but show-offs. You're like tombs that have been whitewashed. On the outside they are beautiful, but inside they are full of bones and filth.","Ambɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm, ni Farasi­fɔm n bo am ti burukɔɔ­nu­fɔm ni, am bá ŋu anyum­boro. Am ti ka faŋ­kunmam bo ba bo bu nzue fofoe kpakpari, na bu yo nyunyumi n wɔ, ama, bu kunnu yiri ayi ni fuin buwem wɔ, ni fin barasu kɛrɛ."
"You Pharisees and teachers are nothing but show-offs, and you're in for trouble! You build monuments for the prophets and decorate the tombs of good people.","Na Yesu asa su ase ka, “Ambɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm, ni Farasi­fɔm n bo am ti burukɔɔ­nu­fɔm ni, am bá ŋu anyum­boro. Am yo faŋ­kunmam dɔŋgu fa ma Nyɛmɛ nɔaniɛ kan­fɔm wɔ, na am yo minɛm bo bu yo sa bo i kɔ atin su Nyɛmɛ dɔ n faŋ­kunmam nyunyumi."
And you claim you would not have taken part with your ancestors in killing the prophets.,"Na am se ka, nzɛn má ambɛrɛ yo woori bɛrɛ, am nam saŋga ni, má am kun má Nyɛmɛ nɔaniɛ kan­fɔm n ni, kabo am nam yo yoori bu ni."
But you prove you really are the relatives of the ones who killed the prophets.,"Nyini ti, am asoro su ka am ti bɛrɛ bo bu yo kuunri Nyɛmɛ nɔaniɛ kan­fɔm n dɛɛ busu nu­fɔm wɔ lɛɛ."
You are nothing but snakes and the children of snakes! How can you escape going to hell?,"Ambɛrɛ burukɔɔ­nu­fɔm bo am ti woom na am ti ka pumpuni nbaam ni, am yo sɛ ye am koro ŋmati fite nu, bo am wura má cɛɛma sin n nu a?"
I can promise that you people living today will be punished for all these things! Jesus Loves Jerusalem (Luke,"Nahɔrɛ ye m suse am n a, nyini n kɛrɛ dɛɛ ti ye Nyɛmɛ bá cin ambɛrɛ nyuma­fɔm sui n a.” Kabo Yesu ahore saaki maari Yɛrusalem­fɔm barasu ni"
"You won't see me again until you say, “Blessed is the one who comes in the name of the Lord.”","M suse am wɔ lɛɛ, ka, fite kisa fa kɔ, am ŋú má m kun, má ka saŋga bo am bá se ka, ‘Tere­fiɛ wo yiri n bo i suba Micɛra n dɛɛ duma n nu n dɔ.’”"
"Many will come and claim to be me. They will say they are the Messiah, and they will fool many people.","Dama minɛ dɔŋgu bá fa m duma ba, na bu sé ka, ‘Kristo Tii­de­fɔ n la mini wɔ.’ Na bu dádaka minɛ beberebe."
"You will soon hear about wars and threats of wars, but don't be afraid. These things will have to happen first, but that isn't the end.","Saŋga bo am bá ti aluwa ŋga fɛn, wara bu sukun luɛ dɔ, má am ma am ahore saaki. Wɔ yo daka ka nyini sam n kɛrɛ bá yo sin ka, ama, má am niɛ ka durunya n awieeri lɛɛ."
"Later, as Jesus was sitting on the Mount of Olives, his disciples came to him in private and asked, “When will this happen? What will be the sign of your coming and of the end of the world?”","Saŋga bo Yesu fun kɔ tanaari Oliva Buka n su ni, na i susu­fɔm n aba i dɔ, bu ni yiri ŋgumi, na ba se i ka, “Ya Kere­fɔ, se ya, saŋga bɔnɔ ye ahin sam kɛrɛ bá yo a? Ye nzu deke bá kere ya ka saŋga n adodo bo a bá bekun, na durunya n bá awieeri a?”"
"Nations and kingdoms will go to war against each other. People will starve to death, and in some places there will be earthquakes.","Daanfiɛ daanfiɛ bá kun luɛ ni bu beŋgum, na nfɛmɛm kún luɛ ni bu beŋgu nfɛmɛm. Na asiɛn bá kpisi awɔrɛ awɔrɛm nu, na ahɔɛ tɔ́."
It will be a terrible time for women who are expecting babies or nursing young children.,"Nyini saŋga ni yó kekereke agaya ma nyinsɛ­fɔm, ni nbaram bo bu nbaam toko nu ni."
But this is just the beginning of troubles.,Nyini n kɛrɛ bá yo kabo bara kutu cɛɛn bumboori dɛɛ wahara n ti n wɔ.
"You will be arrested, punished, and even killed. Because of me, you will be hated by people of all nations.","Nyini saŋga, na bu tára am ma yiko­fɔm na bu kére am wuwuruwa, na bu kún am. Mini dɛɛ ti, sɔnɔ kɛrɛ kpɔ́ am."
Many false prophets will come and fool a lot of people.,"Na kɔrɛ­fɔm dɔŋgu bo bu yo bu ŋu ka bɛrɛ ti Nyɛmɛ nɔaniɛ kan­fɔm ni bá ba, na bu dádaka minɛm beberebe."
And pray that you won't have to escape in winter or on a Sabbath.,"Am sere Nyɛmɛ ka má nyini sa n yó buke saŋga, wara Yuda­fɔm Ŋumi­yi cɛɛn ni."
"If you are living in Judea at that time, run to the mountains.","Nyini saŋga ni, wɔrɔ kɛrɛ bo a tiiri i ŋga na a wo Yudiya asiɛn n su, ŋmati kɔ bukam n su."
"If you are out in the field, don't go back for your coat.","Na wɔrɔ kɛrɛ gusu bo a wo fiesu, má a kpie u nyi kɔ awuru kɔ fa u sutura be."
"If God doesn't make the time shorter, no one will be left alive. But because of God's chosen ones, he will make the time shorter.","Ama, Nyɛmɛ akpiɛ nyini saŋga n su. Nzɛn má wɔ kpiɛ má i su, má sɔnɔ wo má bɛrɛ bo i nya ŋgɔɔ, ama, i dɛɛ tiɛŋgu minɛm bo wɔ yi bu n dɛɛ ti, ye wɔ kpiɛ saŋga n su a."
"When the Son of Man appears, things will be just as they were when Noah lived.",Mini Adamande Wa n ba saŋga ni yó kabo sɔnɔ be bo bu fere i ka Nowa saŋga na i yoori n wɔ.
"People were eating, drinking, and getting married right up to the day the flood came and Noah went into the big boat.","Saŋga bo wɔmbu n nya di má durunya n ni, sɔnɔ kɛrɛ woori di ni nu su wɔ, na nbaram ni nbiɛsɔm suja bu beŋgum, fa kɔ juuri haari cɛɛn n bo Nowa wuraari lee bambaka n nu ni."
They didn't know anything was happening until the flood came and swept them all away. This is how it will be when the Son of Man appears.,"Minɛm ayo asi má sa bo i bá yo ni, haari cɛɛn n bo wɔmbu n ba diiri bu kɛrɛ ni. I yó sɔ ɔ, fa kɔ saŋga n bo mini Adamande Wa ni bá ba ni."
"Two men will be in the same field, but only one will be taken. The other will be left.","Nyini saŋga ni, minɛ nnyɔ bá wo juma yo su fiesu, na Nyɛmɛ má bu bá fa kun n kɔ yaki kun ni."
"Two women will be together grinding grain, but only one will be taken. The other will be left.","Na nbaram nnyɔ wo ŋgani saan­biri, na Nyɛmɛ má bu bá fa kun n kɔ yaki kun ni."
So be on your guard! You don't know when your Lord will come.,"Tɔ, nyini ti, má am fa am ŋu ji na am daafi, dama am si má cɛɛn n bo am Mibiɛ ni bá ni."
"Homeowners never know when a thief is coming, and they are always on guard to keep one from breaking in.","Am si tenle su ka nzɛn má awuru­fɔ­biɛ n si saŋga bo awiefɔ ni bá i dika na i bá wɔ i, má i tana ŋminda a, na awiefɔ n koro ba wura má."
Always be ready! You don't know when the Son of Man will come. Faithful and Unfaithful Servants (Luke,"Nyini ti, ambɛrɛ gusu kpa am ŋu saŋga kɛrɛ, dama mini Adamande Wa ni, m bá saŋga bo am sunsun má ka m bá n wɔ.” Miɛɛnu fa kɔ akɔɔ nbem dabuŋu n jɔrɛ"
But suppose one of the servants thinks the master won't return until late.,"Ama, nzɛn i ti akɔɔ tiɛ­fɔ, i súnsun ka i mibiɛ ni kpíe má i nyi nde."
Who are faithful and wise servants? Who are the ones the master will put in charge of giving the other servants their food supplies at the proper time?,"Na Yesu akaaki ase ka, “Akɔɔ kpiɛn n bo i la dabuŋu na i kaaki la alecira n la ŋma a? Yiri la bo i mibiɛ n afa akɔɔ nyiŋgam awura i saa nu ka i kpaaki diire nu ma bu, saŋga bo i ti ye ni ka i ma bu ni."
Servants are fortunate if their master comes and finds them doing their job.,"Nzɛn i mibiɛ n ba ŋuuri ka i suyo i juma kabo i seeri ka i yo ni, tere­fiɛ wo nyini akɔɔ n dɔ."
You may be sure a servant who is always faithful will be put in charge of everything the master owns.,"Nahɔrɛ ye m suse am n a, mibiɛ ni fá i aja kɛrɛ wura nyini akɔɔ n saa nu wɔ, na i níɛ i dika."
Suppose this evil servant starts beating the other servants and eats and drinks with people who are drunk.,"A ŋu ka i subo akɔɔ nyiŋgam wɔ, na i sudi, na i ni nzan nu­fɔm sunu bo."
"If that happens, the master will surely come on a day and at a time when the servant least expects him.","Dɔ, na i mibiɛ n ba kpieeri i nyi baari cɛɛn bo i sunsun má ka i bá, na i kaaki si má ba n saŋga ni."
This servant will then be punished and thrown out with the ones who only pretended to serve their master. There they will cry and grit their teeth in pain.,"Nyini saŋga n na i mibiɛ n cín i sui agaya, na i fá i bo burukɔɔ­nu­fɔm n su. Dɔ na i sún, na i kán i saa.”"
"The foolish ones took their lamps, but no extra oil.","Na sinnzinm n afa bu fitanam, ama, ba bita má ŋguin nu,"
The ones who were wise took along extra oil for their lamps.,na alecira­fɔm n bɛrɛ afa ŋguin abita nu.
"Then in the middle of the night someone shouted, “Here's the groom! Come to meet him!”","Na jinanjin saŋga, na ba ti ka bu subo ndoori ka, ‘Konyafan ni suba o, am fite na ya kɔ kpa i atin.’"
"When the women got up and started getting their lamps ready,","Na nsuŋguru burum kɛrɛ ayasu, ayo bu fitanam dɔŋgu."
"the foolish ones said to the others, “Let us have some of your oil! Our lamps are going out.”","Na sinnzinm n ase alecira­fɔm ni ka, ‘Am bu am ŋguin n be ma ya, ya fitanam ni sunɔ.’"
"Those who were wise answered, “There's not enough oil for all of us! Go and buy some for yourselves.”","Na alecira­fɔm n ase bu ka, ‘Ai, ya ŋguin ni koro ju má ya ni ambɛrɛ kɛrɛ. Am kɔ ŋguin tɔ­fɔm dɔ, na am kɔ to.’"
"So, my disciples, always be ready! You don't know the day or the time when all this will happen. A Story about Three Servants (Luke","Na Yesu ase i susu­fɔm n ka, “Tɔ, nyini ti, má am fa am ŋu ji na am daafi, dama am si má cɛɛn n bo m bá ni.” Miɛɛnu fa kɔ akɔɔ nsan nbem dabuŋu n jɔrɛ"
Some time later the master of those servants returned. He called them in and asked what they had done with his money.,"Na bu mibiɛ n akɔ acɛ dɔ, haari na wɔ ba aba ka i ba niɛ kabo bu bita i ŋwaa n barasu ni."
The kingdom is also like what happened when a man went away and put his three servants in charge of all he owned.,"Na Yesu ase bu ka, “Saŋga bo m bá ba ni, i yó kabo sɔnɔ be sukɔ atin, na i fereeri i akɔɔm, na i faari i neŋge kɛrɛ wuraari bu saa nu, ka bu niɛ i dika n wɔ."
"As soon as the man had gone, the servant with the","Na bo i maari i busu nnu ni afa abo wata bu, na wɔ nya i ŋusu nnu abuka su."
"“Wonderful!” his master replied. “You are a good and faithful servant. I left you in charge of only a little, but now I will put you in charge of much more. Come and share in my happiness!”","Na i mibiɛ n ase i ka, ‘Nfan. Wɔrɔ akɔɔ kpa bo a la dabuŋu ni, kabo a kere ka a la dabuŋu niɛ deke kaan su ni, m fá dɔŋgu n mmɔɔ wura u saa nu na a niɛ i dika. Bra na a ba nya ahorejɔ n bo ma nya i n be.’"
"“Wonderful!” his master replied. “You are a good and faithful servant. I left you in charge of only a little, but now I will put you in charge of much more. Come and share in my happiness!”","Na i mibiɛ n ase i ka, ‘Nfan. Wɔrɔ akɔɔ kpa bo a la dabuŋu ni, kabo a kere ka a la dabuŋu niɛ deke kaan su ni, m fá dɔŋgu n mmɔɔ wura u saa nu na a niɛ i dika. Bra na a ba nya ahorejɔ n bo ma nya i n be.’"
I was frightened and went out and hid your money in the ground. Here is every single coin!”,"Nyini ti ye sɛrɛ tiiri m a, na ma fundu kunma afa u ŋwaa n afiɛ i nu. Yiri yaa, de u deke.’"
"The master of the servant told him, “You are lazy and good-for-nothing! You know I harvest what I don't plant and gather crops where I haven't scattered seed.","Na i mibiɛ n akaaki ase i ka, ‘Wɔrɔ akɔɔ tiɛ nviɛya­fɔ ni, a si tenle su ka deke bo ma dɔ má i ni, m kpiɛ nyini wɔ, na deke bo ma bobo má i ni, m tiɛntiɛn nyini nɔɔ a."
"Then the master said, “Now your money will be taken away and given to the servant with","Dɔ na mibiɛ n ase i minɛm ka, ‘Tɔ, am de ŋwaa ni i dɔ kisa kisa, na am fa ma akɔɔ n bo i bita ŋwaa n busu buru ni."
"Everyone who has something will be given more, and they will have more than enough. But everything will be taken from those who don't have anything.","Dama sɔnɔ kɛrɛ bo wɔ nya deke na i mi si i bita, bu má i buka su wɔ, na i nyá beberebe, ama, bo i si má i bita, haari ni nyini kaan n bo i la i ni, bu cín de i dɔ ɔ."
"You are a worthless servant, and you will be thrown out into the dark where people will cry and grit their teeth in pain.” The Final Judgment","Ama, m ahin akɔɔ ŋgbɛɛn ni, am fa i tu awosin n nu, deke bo i sún, na i kán i saa.’” Kabo Yesu bá di minɛm jɔrɛ barasu ni"
"When the Son of Man comes in his glory with all his angels, he will sit on his royal throne.","Na Yesu akaaki ase ka, “Saŋga bo mini Adamande Wa ni bá baari ni m jirima woo­wa n nu ni, ni Nyɛmɛ mɛrɛkɛm kɛrɛ ni, m bá tana m jirima fɛmɛya biɛ n su."
"The people of all nations will be brought before him, and he will separate them, as shepherds separate their sheep from their goats.","Na durunya n nu minɛm kɛrɛ bá tiɛn bu nɔɔ m nyunu, na m kpáaki bu nu, busu nnyɔ, kabo bɔɛ­sasa­fɔ kpaaki yi nbɔɛm ni sirim nu barasu ni."
"Then the king will say to those on his right, “My father has blessed you! Come and receive the kingdom that was prepared for you before the world was created.","Na mini fɛmɛ n sé bo bu wo m saa fɔmbɔrɔ su n ka, ‘Ambɛrɛ bo m Si Nyɛmɛ ayo am kisi ni, am bra na am ba de fɛmɛya n bo wɔ sɛsɛ i su ase ama am, fite durunya n bumboori kɛrɛ ni."
"When I was hungry, you gave me something to eat, and when I was thirsty, you gave me something to drink. When I was a stranger, you welcomed me,","Deke bo i ti na m se am sɔ n la ka, ahɔɛ yo tiiri m, na am ama m diire. Nzuehɔɛ yo tiiri m, na am ama m nzue. M yo baari am dɔ ka wɔfɔ, na am ade m."
"and when I was naked, you gave me clothes to wear. When I was sick, you took care of me, and when I was in jail, you visited me.”","M yo kaari m bu ŋgbɛɛn, na am ama m sutura. M yo daari tukpaki, na am aba aniɛ m dika. Bu yo nyiiri m dan­saraka, na am akɔ aniɛ m busu.’"
