ref,text
"while I am here at the well. When a young woman comes out to get water, I'll ask her to give me a drink.","Aanu-mi ka nnye libiɔ lɛmɛni kɔtu, na si ulekubi ɔdi úbo ɔnii ubedu ntu ni, ndubɔsu-nwu nnii, “Buvele du ntu blii bɔdi na ƒula libui kemmo te-mi na lɛni”"
"If she gives me a drink and offers to get some water for my camels, I'll know she is the one you have chosen.”","na si ɔ́su-mi ɔnii, “Ati, ni ntu ƒaa na lidu bɔdi lite ƒula bebuo lɛnɔ na bani” ni, na aya na ɔbla ka anwu na awɔ mina Unwoti áƒuna éte mina ɔtɔlati ubidi.’"
"Even before I had finished praying, Rebekah came by with a water jar on her shoulder. When she had filled the jar, I asked her for a drink.","“Uwi ɔni na lɛ́kpali katɔ mɔɔwɔlɔ lɛni na mina lili kemmo kani na Rebeka ɔ́da ɔ́lɛ. Na nwuna libui lɛsia-nwu lɛmangba, na ɔ́yu úduo libiɔ lɛmmɔ kemmo útédu ntu. Na lɛ́su-nwu nnini, ‘Buvele, te-mi ƒula ntu bɔmmɔ bɔdi na lɛni.’"
"She quickly lowered the jar from her shoulder and said, “Have a drink. Then I'll get water for your camels.” So I drank, and after that she got some water for my camels.","“Amu na ɔ́babla ɔ́yula nwuna libui ɔ́siku lɛmangba na ɔ́su-mi ɔnini, ‘Ati, ni ntu ƒaa. Na lidu bɔdi lite ƒula bebuo lɛnɔ na bani.’ Ɔmmɔ ɔsu lɛ́ni na údu bɔbambadi úte bebuo bammɔ lɛnɔ ƒui."
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","“Amu na líye-nwu nnini, ‘Ɔma ubidi na adi?’ Mmɔ na údie kenye ɔnini, ‘Betuel ɔni na Milka ku Nahor báwɔ ni, nwuna ubidi ulekubi na ndi.’ “Amu na líti enwu kakwɛnimi kammɔ lɛ́kya-nwu enwu. Na líti kɔkwɛnimi inyɔ kɔmmɔ lɛnɔ lɛ́kya-nwu enu."
"Then I bowed my head and gave thanks to the God my master Abraham worships. The Lord had led me straight to my master's relatives, and I had found a wife for his son.",Na ɔmmɔ kama lɛ́kya lili kalɔ na límwi Unwoti Katɔti. Lɛ́kɔliku Unwoti mina ɔtɔlati Abraham Katɔti lɛnyi katɔ. Anwu nátɔnku-mi ɔ́vinku ulu ɔni geen lɛlɔ na ɔlɛka lɛsia. Na ḿbasiaku mina ɔtɔlati Abraham ɔlati ɔnwani uwɔ lite ubidi ɔnanabi ka uti-nwu.
"Now please tell me if you are willing to do the right thing for my master. Will you treat him fairly, or do I have to look for another young woman?","Ɔmɛni ɔsu ni, si bɛdubɔbla mina ɔtɔlati kaƒɔ buni na bɛdubɔdi nwuna litemi lɛlɔ bite-nwu ni, na bɛsu-mi. Na si ɔɔɔdi lɛni lɛnɔ ni, na bɛsu-mi na lɛti kesii kani na masia.”"
"Laban and Bethuel answered, “The Lord has done this. We have no choice in the matter.","Amu na Laban ku Betuel bédie kenye banini, “Katɔti ɔlati nábla ala amɛni ƒui lɛni, anwuɔsu abu buuubo lɛla lɛdi na bɔɔsu-ɔ na ulu ɔdi biala lɛlɔ."
"Take Rebekah with you; she can marry your master's son, just as the Lord has said.”",Aanu Rebeka nnye. Tiku-nwu na biteesie. Na unwini ƒula ɔtɔlati ubidi uleku aani kalɛ na Katɔti ɔlati ɔ́tina.”
"Then he gave clothing, as well as silver and gold jewelry, to Rebekah. He also gave expensive gifts to her brother and her mother.",Na údie adi abuni ku sika ugyiedi ku ɔƒualadi adala abambadi ani náƒɔ kuye geen úte Rebeka. Na úti ala bamba ani lɛnɔ náƒɔ kuye geen úte Rebeka ɔnwani Laban ku bana uni lɛnɔ.
"Abraham's servant and the men with him ate and drank, then spent the night there. The next morning they got up, and the servant told Rebekah's mother and brother, “I would like to go back to my master now.”","Ɔmmɔ kama asa na anwu ku nwuna kabla bablane bakpana bani nsiaku-nwu bádi na báni na bátɛ mmɔ na kadi kégye. Kadi kégye ɔtanta ni, ɔnana ɔmɛni ɔ́su kaduli bekyuli ɔnini, “Bidie-mi ulu na nteesie mina ɔtɔlati kudɔ.”"
"“Let Rebekah stay with us for a week or ten days,” they answered. “Then she may go.”","Nsu Rebeka ɔnwani ku bana uni básu banini, “Ya na ulekubi ɔmɛni ɔkya-bu kudɔ emeyi leevu asa na bɛtɔlɔ.”"
"But he said, “Don't make me stay any longer. The Lord has already helped me find a wife for my master's son. Now let us return.”","Mmɔ na ɔnana ɔmmɔ lɛnɔ ɔ́su ɔnini, “Bɛsɔ bitaƒɔ-mi bitakya mɛni uwi ɔni na Katɔti ɔ́ɔya na lɛla biala líbo líte kalɛ na ɔ́tina na ulu ɔni na muusié kemmo. Anwuɔsu bidie-mi ulu na nteesie mina ɔtɔlati kudɔ.”"
"They answered, “Let's ask Rebekah what she wants to do.”","Amu na básu-nwu banini, “Ya na bɔlɔ ulekubi ɔmmɔ ɔlati na ubo na buye-nwu kenye litemi bunu.”"
"They called her and asked, “Are you willing to leave with this man at once?” “Yes,” she answered.","Ɔmmɔ ɔsu bálɔ Rebeka na béye-nwu banini, “Aayɔ́ ka asiaku ɔnana ɔmɛni na biteesie?” Amu na údie kenye ɔnini, “Ndubusie.”"
So they agreed to let Rebekah and an old family servant woman leave immediately with Abraham's servant and his men.,"Ka ɔ́su lɛni ni, bédie Rebeka ulu ku ulekubi ɔni mɔɔnu-nwu lɛlɔ ku Abraham kabla ɔblane ɔmmɔ ku bekyuli bani nsiaku-nwu."
"They gave Rebekah their blessing and said, “We pray that God will give you many children and grandchildren and that he will help them defeat their enemies.”","Béte Rebeka kusɛ kusɛ na básu-nwu banini, “Bula ɔnwani ulekubi, buuvele Katɔti bɔnii ɔ́ya-a na awɔ bebi pii na bemomo liti liti. Na ɔya na bawɔ bamɛni badi bana bekisine ƒui lɛlɔ betédu bana kɔyakun muedi.”"
"Afterwards, Rebekah and the young women who were to travel with her prepared to leave. Then they got on camels and left with Abraham's servant and his men.","Ɔmmɔ kama ni, Rebeka ku belekubi bani ƒui mɔɔbla-nwu kabla báklibi lɛlɔ na bákɔ bélie bebuo ala betine bammɔ lɛlɔ na ama ku ɔnana ɔmmɔ báyu ulu bátɔlɔ. Anwuɔsu ɔnana ɔmmɔ ɔ́kpanku Rebeka ɔ́tɔlɔku."
At that time Isaac was living in the southern part of Canaan near a place called “The Well of the Living One Who Sees Me.”,"Uwi ɔmmɔ kemmo kani ni, Isak ɔ́si kesii kani baalɔ banii Beer Lahai Roi na Negev ketele kani kemmo na úlie ɔdubo."
"One evening he was walking out in the fields, when suddenly he saw a group of people approaching on camels. So he started toward them. Rebekah saw him coming; she got down from her camel, and asked, “Who is that man?” “He is my master Isaac,” the servant answered. Then Rebekah covered her face with her veil.","“Ɔma ndi ɔnana ɔni mɔɔnu teemene ngye ka ɔ́si ɔdubo ubasiaku-bu?” Amu na ala lɛlɔ ɔnune ɔmmɔ údie kenye ɔnini, “Mina ɔtɔlati ɔmmɔ na ɔdi.” Mmɔ kani na Rebeka údie lɛdiku lɛni na bana beleku beebi anumi mmɔ úbi nwuna anumi."
"Isaac took Rebekah into the tent where his mother had lived before she died, and Rebekah became his wife. He loved her and was comforted over the loss of his mother.","Mmɔ ni, Isak ɔ́kpanku Rebeka na bétéduo uni Sara kevo kemmo na úti-nwu. Na ɔ́si uwi ɔmmɔ kemmo ni, Rebeka únwini Isak ulekudi ɔni na ɔ́yɔ-nwu geen, na Isak kayi kábla-nwu buɛɛ na uni kukpi kama."
"and they had six sons: Zimran, Jokshan, Medan, Midian, Ishbak, and Shuah.",Uleku ɔmɛni ɔ́wɔ Simran ku Yoksan ku Medan ku Midian ku Isbak ku Sua úte Abraham.
"Later, Jokshan became the father of Sheba and Dedan, and when Dedan grew up, he had three sons: Asshurim, Letushim, and Leummim.",Na Yoksan ɔ́wɔ Seba ku Dedan. Na Dedan ɔmɛni bebi ku bawɔ ndi Asurƒuɔ ku Letusƒuɔ ku Leumƒuɔ.
"Midian also had five sons: Ephah, Epher, Hanoch, Abida, and Eldaah.",Na Midian bebi ndi Heƒa ku Heƒer ku Hanok ku Abida ku Eldaa. Na bebi bamɛni ƒui badi Ketura bawɔ.
"While Abraham was still alive, he gave gifts to the sons of Hagar and Keturah. He also sent their sons to live in the east far from his son Isaac, and when Abraham died, he left everything to Isaac. The Death of Abraham","Nsu na nwuna ngba kemmo ni, úte nwuna bebi bani na beleku bamba báwɔ béte-nwu ƒui ɔdi biala nwuna kadikɔ na údie-ma ulu na úbu Isak lɛti pɛ."
"God blessed Isaac after this, and Isaac moved to a place called “The Well of the Living One Who Sees Me.” Ishmael's Descendants","Na Abraham kukpi kama ni, Katɔti úte Isak kusɛ kusɛ. Na uwi ɔmmɔ ni, Isak ɔmu ɔkya kalɔ kani nde kesii kani baalɔ banii Beer Lahai-Roi kemmo. Ismael Bebi Anyi"
"Ishmael was the son of Abraham and Hagar, the slave woman of Sarah.","Abraham ulekubi kabla ɔblane ɔni baalɔ Hagar ubi ɔni na ɔ́wɔ úte Abraham na baalɔ-nwu Ismael ni, nwuna lɛlɔ kɔtɛ na bɔdubo bunu mɛni."
"Ishmael had twelve sons, in this order: Nebaioth, Kedar, Adbeel, Mibsam,","Ismael bebi bani na ɔ́wɔ atɔ asia ndi Nebaiot ubi unengudi, ɔmmɔ kama ni, ɔ́wɔ Kedar ku Adbeel ku Mibsam."
"Hadad, Tema, Jetur, Naphish, and Kedemah.",Nwuna kama ɔ́wɔ Hadad ku Tema ku Yetur ku Naƒis ku Kedema.
"Each of Ishmael's sons was a tribal chief, and a village was named after each of them.",Bebi bammɔ na Ismael ɔ́wɔ. Na bédie atɔƒi leevu-anyɔ ku bana batɔnkune na kalɛ na béti báda bana kuliekɔ kenye.
"Ishmael had settled in the land east of his brothers, and his sons settled everywhere from Havilah to Shur, east of Egypt on the way to Asshur. Ishmael was","Na nwuna bebi ku bawɔ ni, báda kuliekɔ na kalɔ kani nwi Hawila úsie Sur kesii kani nde Egyipte ɔmii kudɔ si éti ésela Asiria kakɛ. Nsu béteduku munu munu, mmomu bélie mmɔ aani bekisine. Isak Ɔ́wɔ Yakob Ku Esau"
"Rebekah still had no children. So Isaac asked the Lord to let her have a child, and the Lord answered his prayer.","Na Rebeka ɔmɛni ni, ɔdi udinkɔ. Anwuɔsu ni, Isak ɔ́kpali Katɔti na nwuna lili na nwuna tawɔ tawɔ ɔsu. Na Unwoti Katɔti lɛnɔ únu-nwu bɔkpali na ɔ́ya na ulekudi Rebeka úbada kaƒɔ."
"Before Rebekah gave birth, she knew she was going to have twins, because she could feel them inside her, fighting each other. She thought, “Why is this happening to me?” Finally, she asked the Lord why her twins were fighting,","Na kaƒɔ kani na ɔda mmɔ ni, Rebeka ɔ́ti ka alakpa anyɔ adi eekpóku lɛlɔ na nwuna kaƒɔ kemmo. Mmɔ na úye lɛlɔ ɔnini, “Bi ɔsu na lɛla lɛmɛni udu lɛɛlɛ́ku-mi?” Ɔmmɔ ɔsu úsie útákpali Katɔti na úvele-nwu ka ɔya na ɔti lɛla lɛmmɔ kalɔ."
"and he told her: “Your two sons will become two separate nations. The younger of the two will be stronger, and the older son will be his servant.”","Amu na Unwoti Katɔti ɔ́su-nwu ɔnini, “Kadi bekyuli akpa anyɔ nkya-a kaƒɔ kemmo. Na nkyuli inyɔ bani nási-ɔ kaƒɔ kemmo ni, badubo lɛlɔ bule. Na lɛkpa linwi lɛdubɔkɛ ɔyikun litulo lɛkladi. Ubi unengudi ɔdubunwini ɔnamudi kabla ɔblane.”"
"the first baby was covered with red hair, so he was named Esau.","Udeedi ɔni náka bɔlɛ ni, úgyie. Na nwuna lɛlɔ ƒui linwini lígyie. Ɔmmɔ ɔsu básia-nwu lɛnyi banii Esau."
"As Jacob and Esau grew older, Esau liked the outdoors and became a good hunter, while Jacob lived the quiet life of a shepherd.","Bebi bammɔ bálɛ lili na Esau úbenwini ɔgbini geen, na aku kemmo kani na ɔɔví. Na Yakob anwu ni, nwuna udu use kpoo ɔni na uwi biala kevo kemmo kani na ɔkya."
"Esau would take the meat of wild animals to his father Isaac, so Isaac loved him more, but Jacob was his mother's favorite son.","Ka Isak ɔɔyɔ́ alakpi akɔ lɛna ɔsu ni, anwu ɔɔyɔ́ Esau litemi geen. Nsu Rebeka anwu ni, Yakob na ɔɔyɔ́."
"One day, when Jacob was cooking some stew, Esau came home hungry","Limeyi lɛdi ka Yakob ɔkya ɔɔbla kutu ƒɛƒɛɛ kɔdi ni, Esau ɔ́si kabuinkɔ úbeduo na kɔka kɔ́du-nwu ƒui."
"and said, “I'm starving to death! Here and now give me some of that red stew!” That's how Esau got the name “Edom.”","Amu na ɔ́su Yakob ɔnini, “Babla na ete-mi ƒula kutu kugyiedi kɔmmɔ kɔdi, ɔsika kɔka kɔ́du-mi ƒui.” Ɔmmɔ ɔsu na basɔ baalɔ-nwu banii Edom ɔni kalɔ lɛnɔ ndi ugyiedi."
"“I'm about to die,” Esau answered. “What good will those rights do me?”","Mmɔ ni, Esau údie kenye ɔnini, “Nu, bukpi na nda! Bi na lɛwɔnengu lɛdubɔbla-mi?”"
"But Jacob said, “Promise me your birthrights, here and now!” And that's what Esau did.","Amu na Yakob ɔnini, “Ka Katɔti bɔkpali na ese-mi kenye!” Anwuɔsu Esau ɔ́kpali Katɔti na úse-nwu kenye ka úti nwuna lɛwɔnengu úte Yakob."
"Jacob then gave Esau some bread and some of the bean stew, and when Esau had finished eating and drinking, he just got up and left, showing how little he thought of his rights as the first-born.","Ɔmmɔ kama ni, Yakob úti bodobodo ɔdi ku kutu buni kɔni na ɔ́bla mmɔ úte Esau na ɔ́di na ɔ́ni na ɔ́ta ɔ́tɔlɔ. Anwuɔsu Esau úni nwuna lɛwɔnengu ƒui."
"Once during Abraham's lifetime, the fields had not produced enough grain, and now the same thing happened. So Isaac went to King Abimelech of the Philistines in the land of Gerar,","Na uwi ɔmmɔ kemmo ni, kɔka kɔdi kúbo kalɔ kammɔ ƒui lɛlɔ aani kalɛ na ɔ́lɛ na Abraham uwi úbavi dii. Na Isak úsie Ƒilistiƒuɔ ɔga ɔni baalɔ banii Abimelek kudɔ na kesii kani baalɔ Gera."
"because the Lord had appeared to Isaac and said: Isaac, stay away from Egypt! I will show you where I want you to go.","Katɔti údie lɛlɔ ɔ́tina Isak na ɔ́su-nwu ɔnini, “Tatɔlɔ tesie Egyipte kalɔ lɛlɔ. Mmomu sɔ lie kalɔ kani na lɛ́tina-a lɛlɔ."
"You will live there as a foreigner, but I will be with you and bless you. I will keep my promise to your father Abraham by giving this land to you and your descendants.","Sɔ kya kalɔ kammɔ kemmo aani ɔƒɔ. Na ndubulieku-ɔ na lite-ɔ kusɛ kusɛ. Ɔsika awɔ ku ƒula bebi ku bawɔ na ndubuti kalɔ kamɛni lite. Na kenye kani na líse ƒ'ɔti Abraham líse ni, ndubɔbla lɛsia lɛni."
"I will give you as many descendants as there are stars in the sky, and I will give your descendants all of this land. They will be a blessing to every nation on earth,","Na ƒula bawɔ ni, ndubɔya na bemomo aani ayabi ani na aanu na kayaa. Na ɔkɛ ƒula kaba kemmo na ndubute kayawi ƒui bekyuli kusɛ kusɛ."
"with his beautiful wife Rebekah. He was afraid that someone might kill him to get her, and so he told everyone that Rebekah was his sister.","Amu ka kadi kammɔ bekyuli béye-nwu ulekudi lɛlɔ litemi ni, ɔ́su-ma ɔnini, “Mina ɔnwani na ɔdi.” Ɔsika na nwuna kakali kemmo ni, ɔ́su ɔnini, “Kadi kamɛni banana badubo-mi bɔdu na Rebeka ɔsu, ɔsika ɔɔdia bɔnu geen.”"
"After Isaac had been there a long time, King Abimelech looked out a window and saw Isaac hugging and kissing Rebekah.","Ka Isak úlie mmɔ útu uwi geen kama ni, Abimelek unye nwuna ƒansili na ɔ́nu Isak úmene ka ɔda ulekudi ɔɔƒuƒwɛ na ɔɔƒianku-nwu."
"Abimelech called him in and said, “Rebekah must be your wife! Why did you say she is your sister?” “Because I thought someone would kill me,” Isaac answered.","Mmɔ ni, Abimelek ɔ́ya na bálɔ Isak béte-nwu na úye-nwu ɔnini, “Ƒ'ulekudi na ɔdi nka asa na ásu-bu anii ƒula ɔnwani na ɔdi?” Amu na Isak údie kenye ɔnini, “Lɛ́yia ka si lɛ́su nnii mina uleku na ɔdi ni, badubo-mi bɔdu.”"
"“Don't you know what you've done?” Abimelech exclaimed. “If someone had slept with her, you would have made our whole nation guilty!”","Amu na Abimelek ɔ́su-nwu ɔnini, “Bi ɔsu na ɔlɛka abla-bu lɛni? Si busie na ɔnana ɔdi úusie uleku ɔmɛni kudɔ ni, nka áya na bɔ́ƒiɔ Katɔti na ɔdubɔni-bu kɔtu.”"
Then Abimelech warned his people that anyone who even touched Isaac or Rebekah would be put to death.,"Ɔmmɔ ɔsu Abimelek ɔ́su nwuna kadi bekyuli ɔnini, “Ukyuli biala na mekpoku ɔgya ku ule ɔmɛni na ulu ɔdi lɛlɔ ni, ndubɔya na badu-nwu.”"
and Isaac was so successful that he became very rich.,"Ɔmmɔ ɔsu ni, Isak úbenwini ɔlakɛne. Na lɛni kani na nwuna lɛkɛ lɛmmɔ lɛɛkɔ́ katɔ teebu uwi biala kemmo."
"In fact, the Philistines were jealous of the large number of sheep, goats, and slaves that Isaac owned,",Ubo baƒonu ku ɔmantɛ bakɔ pii. Na ubo kabla bablane ɔni na ɔ́ya na Ƒilistiƒuɔ anumi égyie na Isak lɛlɔ.
and they stopped up the wells that Abraham's servants had dug before his death.,"Na ɔmmɔ ɔsu ni, Ƒilistiƒuɔ béti lɛti béyile abiɔ ani na Abraham ɔ́ya na nwuna kabla bablane béku mmɔ ƒui uwi ɔni na úlie ngba."
"Finally, Abimelech said, “Isaac, I want you to leave our country. You have become too powerful to stay here.”","Amu na Abimelek ɔ́su Isak ɔnini, “Tɔlɔ-bu kalɔ lɛlɔ mɛni. Bɔɔnu ka ábakɛ ɔyikun étulo-bu ƒui.”"
where he cleaned out those wells that the Philistines had stopped up. Isaac also gave each of the wells the same name that Abraham had given to them.,"Ka ɔ́tɔlɔ mmɔ kama ni, Isak ɔ́ya na básɔ bálɛmi abiɔ ani na béku ɔ́si ɔti uwi ƒui ani na Ƒilistiƒuɔ béyile mmɔ. Na ɔ́sɔku anyi ani kani na ɔti ɔ́sia abiɔ ammɔ ɔ́sia-nya."
"While his servants were digging in the valley, they found a spring-fed well.","Ɔmmɔ kama ni, Isak ɔ́ya na nwuna kabla bablane béku ɔkwalɛ kesii kani na úsie uli mmɔ. Na bánu libiɔ ku ntu bɔbuni bɔdi."
"But the shepherds of Gerar Valley quarreled with Isaac's shepherds and claimed the water belonged to them. So this well was named “Quarrel,” because they had quarreled with Isaac.","Nsu Gerar bebuo badane ku Isak bebuo lɛlɔ banune bádɔ kadɔ geen na libiɔ lɛmmɔ ɔsu na básu banii, “Abu mbo ntu bɔmɛni.” Ɔmmɔ ɔsu na Isak ɔ́sia libiɔ lɛmmɔ lɛnyi ɔnii Unyeƒi, ɔsika mmɔ na ama ku nwuna badi bádɔ."
"Isaac's servants dug another well, and the shepherds also quarreled about it. So that well was named “Jealous.”",Na ɔ́ya na bésie bétéku libiɔ bamba. Na lɛmmɔ lɛnɔ líboku kadɔ. Na ɔ́sia libiɔ lɛmmɔ lɛnɔ lɛnyi ɔnii Lɛnungyie.
"Finally, they dug one more well. There was no quarreling this time, and the well was named “Lots of Room,” because the Lord had given them room and would make them very successful.","Ɔmmɔ kama ni, ɔ́sɔ ɔ́tɔlɔ mmɔ lɛnɔ úsie útéku libiɔ bamba. Na ɔdi ɔ́sɔ útakya-nwu kadɔ kadi. Na ɔ́sia-ni lɛnyi ɔnii Rehobot iye Kuƒi Kɔtɛ. Na údie-nwu kalɔ ɔnini, “Ɔƒɛni amu Unwoti Katɔti úte-bu keliekɔ, na bɔdubɔlɛ lili na kalɔ kamɛni kemmo.”"
"Isaac went on to Beersheba,","Ka Isak ɔ́si mmɔ ni, úti ɔ́kɔ úsie Beer-Seba kakɛ."
"where the Lord appeared to him that night and told him, “Don't be afraid! I am the God who was worshiped by your father Abraham, my servant. I will be with you and bless you, and because of Abraham I will give you many descendants.”","Usien ɔmmɔ ni, Unwoti Katɔti údie lɛlɔ ɔtina-nwu na ɔ́su-nwu ɔnini, “Ami ndi ƒula ɔti Abraham Katɔti. Tayia, ɔsika nsiaku-ɔ. Ndubute-ɔ kusɛ kusɛ na lɛya na ƒula bebi ku bawɔ bemomo bebu na mina kabla ɔblane Abraham ɔsu.”"
"Isaac built an altar there and worshiped the Lord. Then he set up camp, and his servants started digging a well.","Na mmɔ ni, Isak ɔ́tu lɛkpabi lɛdi na ɔ́kpali Katɔti úmwi-nwu na mmɔ. Na ɔmmɔ kama ɔ́tu nwuna kevo, na ɔ́ya na nwuna kabla bablane béku libiɔ lɛdi na mmɔ."
"Meanwhile, Abimelech had left Gerar and was taking his advisor Ahuzzath and his army commander Phicol to see Isaac.","Na uwi ɔmmɔ kemmo ni, Abimelek ɔ́si Gerar úbo Isak kudɔ na kesii kawɔdi kani na úsie útáda nwuna keliekɔ mɛni. Na nwuna kasusu betene akɔ unwi ɔni baalɔ Ahusa ku nwuna bekpone ɔtɔnkune ɔni baalɔ Pikol basiaku-nwu."
"When they arrived, Isaac asked, “Why are you here? Didn't you send me away because you hated me?”","Mmɔ ni, Isak úye-ma ɔnini, “Bi na bɛɛwia-mi kudɔ mɛni ka bɛ́bla-mi lili ɔkplu na bɛ́gya-mi na lɛ́tɔlɔ bina kudɔ?”"
"They answered, “We now know for certain that the Lord is with you, and we have decided there needs to be a peace treaty between you and us. So let's make a solemn agreement","Mmɔ na bédie kenye banini, “Bɔ́nu bɔ́ti nwaa ka Unwoti Katɔti ɔsiaku-ɔ, anwuɔsu bɔ́su lɛlɔ bɔnini, ‘Bunyimi bɔdi ɔlɛka bɔkya abu ku-ɔ ntɛ.’ Anwuɔsu na búbo ka abu ku awɔ bunyimi lɛla lɛdi aani likposela ka bula ƒui bulie na atu bɔyɔ kemmo,"
"not to harm each other. Remember, we have never hurt you, and when we sent you away, we let you go in peace. The Lord has truly blessed you.”","na alabla-bu lɛla likpidi lɛdi, kalɛ kani na abu lɛlɔ bútabla-a lɛla likpidi uwi ɔni na ákya-bu kudɔ, mmomu bɔ́da-a kaduɛ na bɔ́ya na átɔlɔ buɛɛ. Na ɔƒɛni ni, bɔ́nu bɔ́ti ka Unwoti Katɔti úte-ɔ kusɛ kusɛ.”"
"Isaac gave a big feast for them, and everyone ate and drank.",Amu na Isak ɔ́ya na bánwa adila abuni geen béte-ma na bádi na báni na bákɛ ebiti kaduɛ.
"Early the next morning Isaac and the others made a solemn agreement, then he let them go in peace.","Ka kadi kégye ɔtanta ni, belusiene bammɔ báta na ama ku Isak bényimi ala kalɛ kani na básu. Na Isak údie-ma ulu na bátɔlɔ. Na anwu ɔ́kya keliekɔ kawɔdi kammɔ, na atu áyɔ-nwu."
"Later that same day Isaac's servants came and said, “We've struck water!”","Limeyi lɛmmɔ kani lɛlɔ ni, Isak kabla bablane bébo na bábasu-nwu ka libiɔ lɛni na bétéku ni, bákɛ ntu!"
"So Isaac named the well Shibah, and the town is still called Beersheba. Esau's Foreign Wives","Anwuɔsu Isak ɔ́sia libiɔ lɛmmɔ lɛnyi ɔnii Siba, ɔni kalɔ ndi Lilidia. Na úti úbedu ku ɔmwi ni, ɔma ɔmmɔ lɛnyi ndi Beer Seeba."
But these two women brought a lot of grief to Esau's parents Isaac and Rebekah.,Lɛla lɛmɛni lɛdi lɛla lɛni nékpoku Isak ku ulekudi Rebeka geen.
"Isaac was old and almost blind, when he called in his first-born son Esau, who asked him, “Father, what can I do for you?”","Na uwi ɔmmɔ kemmo ni, Isak ɔ́ɔbi geen na nwuna anumi muedi asɔ alákana bɔnu. Na ɔ́lɔ ubidi unengudi ɔnii, “Ubi Esau.” Na ubidi lɛnɔ ɔ́tuna ɔnini, “Ati, aanu-mi mɛni.”"
"Isaac replied, “I am old and might die at any time.","Amu na Isak ɔ́su-nwu ɔnini, “Ɔƒɛni amu líinwini unengu geen na lɛɛɛgyi limeyi lɛni na ndubo bukpi."
So go hunting with your bow and arrows and kill a wild animal.,Anwuɔsu ti ƒula kataminta na esie kabuinkɔ atáwia lɛna lɛdi eboku-mi.
Cook some of that tasty food that I love so much and bring it to me. I want to eat it once more and give you my blessing before I die.”,"Na si ébo ni, na anwa adila abuni ani na mɔɔyɔ́ teetulo ƒui eboku-mi na lɛdi kalɛ na liti mina kusɛ kusɛ lite-ɔ asa na likpi.”"
"she said to Jacob, “I heard your father tell Esau","Rebeka úsie útásu ubidi Yakob ɔnini, “Nu, línu ka ƒ'ɔti ɔ́su ƒ'ɔnwani Esau ɔnini,"
to kill a wild animal and cook some tasty food for him before he dies. Your father said this because he wants to bless your brother with the Lord as his witness.,"‘Sie na atáwia lɛku kemmo ebuo ɔdi eboku-mi, na lite-ɔ mina kusɛ kusɛ na Katɔti anumi asa na mekpi.’"
"Now, my son, listen carefully to what I want you to do.","Ɔƒɛni ni, mina ubi, se atu na enu kaduɛ. Na abla lɛla lɛni masu-ɔ."
Go and kill two of your best young goats and bring them to me. I'll cook the tasty food that your father loves so much.,Sie bula bebuo akɔ na atádu bese bakɔdi inyɔ eboku-mi. Na ndubuti-ma lɛnwa adila abuni ani udu na ƒula ɔti ɔɔyɔ́ lite-nwu kalɛ geen na ɔwia-nya.
"Then you can take it to him, so he can eat it and give you his blessing before he dies.”","Na si lɛ́wɔlɔ ni, na eti-nya esienku ƒ'ɔti na ɔdi kalɛ na uti nwuna kusɛ kusɛ ute-ɔ asa na wekpi.”"
"“My brother Esau is a hairy man,” Jacob reminded her. “And I am not.","Mmɔ ni, Yakob úye uni Rebeka ɔnini, “Átanu ka Esau ubo linwini na lɛlɔ na ami mina ɔlɔna use suɛlɛ suɛlɛ?"
"If my father touches me and realizes I am trying to trick him, he will put a curse on me instead of giving me a blessing.”","Si mina ɔti útuku-mi ɔ́nu na ɔ́ti ka ami na ɔdi na líbo mɔɔtɔlɔ-nwu ni, ɔɔɔdi buwida mmomu na ɔdubo-mi?”"
"Rebekah insisted, “Let his curse fall on me! Just do what I say and bring me the meat.”","Amu na uni ɔ́su-nwu ɔnini, “Awɔ bla lɛla lɛni na lɛ́su-ɔ na ewida ammɔ ebo-mi lɛlɔ. Sie pla na etéti lɛna lɛmmɔ eboku-mi.”"
"So Jacob brought the meat to his mother, and she cooked the tasty food that his father liked.",Ɔmmɔ ɔsu úsie na úti lɛna lɛmmɔ úboku uni na ɔ́nwa adila abuni ammɔ aani kalɛ na ɔti ɔɔyɔ́.
Then she took Esau's best clothes and put them on Jacob.,"Na ka ɔ́wɔlɔ ni, Rebeka úsie útéti ubidi unengudi Esau lɛwu lɛbuni geen lɛni nse-nwu kudɔ na úti-ni úboku úbakya Yakob."
She also covered the smooth part of his hands and neck with goatskins,Na ɔmmɔ kama úti bese lɛku lɛmmɔ úbi nwuna enu ku limɔ kakɛ kesii kani na awu ɔmmɔ útebi.
and gave him some bread and the tasty food she had cooked.,Na úti adila ani na ɔ́nwa ku bodobodo ɔni na úƒi mmɔ úte Yakob ɔnii usienku ɔti.
"Jacob went to his father and said, “Father, here I am.” “Which one of my sons are you?” his father asked.","Amu na úti adila ammɔ úsienku na ɔ́kpali ɔnini, “Ati.” Mmɔ ni, ɔti lɛnɔ ɔ́tuna ɔnini, “Mina ubi, awɔ ɔma na ɔdi?”"
